Iteration,empty,normal,H,G,GH,A,AH,AG,AGH,total_cells,invasive_percent
36,2450,49,0,1,0,0,0,0,0,50,0.02
37,2450,49,0,1,0,0,0,0,0,50,0.02
38,2450,49,0,1,0,0,0,0,0,50,0.02
39,2449,49,1,1,0,0,0,0,0,51,0.0392156862745098
40,2449,48,1,2,0,0,0,0,0,51,0.058823529411764705
41,2448,48,2,2,0,0,0,0,0,52,0.07692307692307693
42,2448,48,2,2,0,0,0,0,0,52,0.07692307692307693
43,2446,48,4,2,0,0,0,0,0,54,0.1111111111111111
44,2446,48,4,2,0,0,0,0,0,54,0.1111111111111111
45,2442,48,8,2,0,0,0,0,0,58,0.1724137931034483
46,2442,48,8,2,0,0,0,0,0,58,0.1724137931034483
47,2438,48,12,2,0,0,0,0,0,62,0.22580645161290322
48,2436,48,14,2,0,0,0,0,0,64,0.25
49,2431,48,19,2,0,0,0,0,0,69,0.30434782608695654
50,2429,48,21,2,0,0,0,0,0,71,0.323943661971831
51,2424,48,26,2,0,0,0,0,0,76,0.3684210526315789
52,2420,48,30,2,0,0,0,0,0,80,0.4
53,2417,48,33,2,0,0,0,0,0,83,0.42168674698795183
54,2411,48,39,2,0,0,0,0,0,89,0.4606741573033708
55,2408,48,42,2,0,0,0,0,0,92,0.4782608695652174
56,2403,48,47,2,0,0,0,0,0,97,0.5051546391752577
57,2399,48,51,2,0,0,0,0,0,101,0.5247524752475248
58,2395,48,55,2,0,0,0,0,0,105,0.5428571428571428
59,2392,48,59,1,0,0,0,0,0,108,0.5555555555555556
60,2386,48,65,1,0,0,0,0,0,114,0.5789473684210527
61,2382,48,69,1,0,0,0,0,0,118,0.5932203389830508
62,2375,49,75,1,0,0,0,0,0,125,0.608
63,2372,49,78,1,0,0,0,0,0,128,0.6171875
64,2363,49,87,1,0,0,0,0,0,137,0.6423357664233577
65,2361,49,89,1,0,0,0,0,0,139,0.6474820143884892
66,2353,49,97,1,0,0,0,0,0,147,0.6666666666666666
67,2350,49,100,1,0,0,0,0,0,150,0.6733333333333333
68,2342,49,108,1,0,0,0,0,0,158,0.689873417721519
69,2339,49,111,1,0,0,0,0,0,161,0.6956521739130435
70,2333,49,117,1,0,0,0,0,0,167,0.7065868263473054
71,2326,49,124,1,0,0,0,0,0,174,0.7183908045977011
72,2321,49,129,1,0,0,0,0,0,179,0.7262569832402235
73,2315,49,135,1,0,0,0,0,0,185,0.7351351351351352
74,2309,49,141,1,0,0,0,0,0,191,0.743455497382199
75,2303,49,147,1,0,0,0,0,0,197,0.751269035532995
76,2296,49,154,1,0,0,0,0,0,204,0.7598039215686274
77,2289,49,161,1,0,0,0,0,0,211,0.7677725118483413
78,2283,49,167,1,0,0,0,0,0,217,0.7741935483870968
79,2278,48,172,1,0,1,0,0,0,222,0.7837837837837838
80,2271,48,179,1,0,1,0,0,0,229,0.7903930131004366
81,2269,48,181,1,0,1,0,0,0,231,0.7922077922077922
82,2261,48,189,1,0,1,0,0,0,239,0.799163179916318
83,2256,48,194,1,0,1,0,0,0,244,0.8032786885245902
84,2246,49,204,1,0,0,0,0,0,254,0.8070866141732284
85,2243,49,207,1,0,0,0,0,0,257,0.8093385214007782
86,2236,49,214,1,0,0,0,0,0,264,0.8143939393939394
87,2230,48,220,2,0,0,0,0,0,270,0.8222222222222222
88,2228,48,222,2,0,0,0,0,0,272,0.8235294117647058
89,2220,48,230,2,0,0,0,0,0,280,0.8285714285714286
90,2216,48,234,2,0,0,0,0,0,284,0.8309859154929577
91,2204,47,246,3,0,0,0,0,0,296,0.8412162162162162
92,2200,47,250,3,0,0,0,0,0,300,0.8433333333333334
93,2194,47,256,3,0,0,0,0,0,306,0.8464052287581699
94,2186,47,264,3,0,0,0,0,0,314,0.8503184713375797
95,2175,47,275,3,0,0,0,0,0,325,0.8553846153846154
96,2168,47,282,3,0,0,0,0,0,332,0.858433734939759
97,2160,47,290,3,0,0,0,0,0,340,0.861764705882353
98,2153,47,297,3,0,0,0,0,0,347,0.8645533141210374
99,2148,47,302,3,0,0,0,0,0,352,0.8664772727272727
100,2138,47,312,3,0,0,0,0,0,362,0.8701657458563536
101,2128,47,322,3,0,0,0,0,0,372,0.8736559139784946
102,2120,47,330,3,0,0,0,0,0,380,0.8763157894736842
103,2111,47,339,3,0,0,0,0,0,389,0.8791773778920309
104,2108,47,342,3,0,0,0,0,0,392,0.8801020408163265
105,2096,47,354,3,0,0,0,0,0,404,0.8836633663366337
106,2093,47,357,3,0,0,0,0,0,407,0.8845208845208845
107,2087,47,363,3,0,0,0,0,0,413,0.8861985472154964
108,2077,47,373,3,0,0,0,0,0,423,0.8888888888888888
109,2068,47,382,3,0,0,0,0,0,432,0.8912037037037037
110,2063,47,387,3,0,0,0,0,0,437,0.8924485125858124
111,2057,47,393,3,0,0,0,0,0,443,0.8939051918735892
112,2053,47,397,3,0,0,0,0,0,447,0.8948545861297539
113,2046,47,404,3,0,0,0,0,0,454,0.8964757709251101
114,2036,47,414,3,0,0,0,0,0,464,0.8987068965517241
115,2028,47,422,3,0,0,0,0,0,472,0.9004237288135594
116,2020,47,430,3,0,0,0,0,0,480,0.9020833333333333
117,2015,47,435,3,0,0,0,0,0,485,0.9030927835051547
118,2006,47,444,3,0,0,0,0,0,494,0.9048582995951417
119,1998,47,452,3,0,0,0,0,0,502,0.9063745019920318
120,1992,47,458,3,0,0,0,0,0,508,0.90748031496063
121,1984,47,466,3,0,0,0,0,0,516,0.9089147286821705
122,1974,47,476,3,0,0,0,0,0,526,0.9106463878326996
123,1967,47,483,3,0,0,0,0,0,533,0.9118198874296435
124,1964,47,486,3,0,0,0,0,0,536,0.9123134328358209
125,1947,47,503,3,0,0,0,0,0,553,0.9150090415913201
126,1944,47,506,3,0,0,0,0,0,556,0.9154676258992805
127,1930,47,520,3,0,0,0,0,0,570,0.9175438596491228
128,1918,47,532,3,0,0,0,0,0,582,0.9192439862542955
129,1908,47,542,3,0,0,0,0,0,592,0.9206081081081081
130,1907,47,543,3,0,0,0,0,0,593,0.9207419898819561
131,1894,47,556,3,0,0,0,0,0,606,0.9224422442244224
132,1884,47,566,3,0,0,0,0,0,616,0.9237012987012987
133,1875,47,575,3,0,0,0,0,0,625,0.9248
134,1870,47,580,3,0,0,0,0,0,630,0.9253968253968254
135,1861,47,589,3,0,0,0,0,0,639,0.9264475743348983
136,1853,47,597,3,0,0,0,0,0,647,0.9273570324574961
137,1846,46,605,3,0,0,0,0,0,654,0.9296636085626911
138,1838,46,613,3,0,0,0,0,0,662,0.9305135951661632
139,1836,46,615,3,0,0,0,0,0,664,0.9307228915662651
140,1825,46,626,3,0,0,0,0,0,675,0.9318518518518518
141,1824,46,627,3,0,0,0,0,0,676,0.9319526627218935
142,1818,46,633,3,0,0,0,0,0,682,0.9325513196480938
143,1810,46,641,3,0,0,0,0,0,690,0.9333333333333333
144,1806,46,645,3,0,0,0,0,0,694,0.9337175792507204
145,1792,46,659,3,0,0,0,0,0,708,0.9350282485875706
146,1786,46,665,3,0,0,0,0,0,714,0.9355742296918768
147,1774,46,677,3,0,0,0,0,0,726,0.9366391184573003
148,1774,46,677,3,0,0,0,0,0,726,0.9366391184573003
149,1767,46,684,3,0,0,0,0,0,733,0.937244201909959
150,1766,46,685,3,0,0,0,0,0,734,0.9373297002724795
151,1761,46,690,3,0,0,0,0,0,739,0.9377537212449256
152,1762,46,689,3,0,0,0,0,0,738,0.9376693766937669
153,1759,46,692,3,0,0,0,0,0,741,0.9379217273954116
154,1754,46,697,3,0,0,0,0,0,746,0.938337801608579
155,1755,45,697,3,0,0,0,0,0,745,0.9395973154362416
156,1747,45,704,3,0,0,1,0,0,753,0.9402390438247012
157,1744,45,707,3,0,0,1,0,0,756,0.9404761904761905
158,1736,45,715,3,0,0,1,0,0,764,0.9410994764397905
159,1732,45,719,3,0,0,1,0,0,768,0.94140625
160,1733,45,718,3,0,0,1,0,0,767,0.9413298565840938
161,1729,44,723,3,0,0,1,0,0,771,0.9429312581063554
162,1725,44,726,3,1,0,1,0,0,775,0.9432258064516129
163,1717,44,734,3,1,0,1,0,0,783,0.9438058748403576
164,1711,44,740,3,1,0,1,0,0,789,0.944233206590621
165,1709,44,742,3,1,0,1,0,0,791,0.9443742098609356
166,1705,44,746,3,1,0,1,0,0,795,0.9446540880503145
167,1702,44,749,3,1,0,1,0,0,798,0.9448621553884712
168,1697,44,754,3,1,0,1,0,0,803,0.9452054794520548
169,1696,44,755,3,1,0,1,0,0,804,0.945273631840796
170,1700,44,751,3,1,0,1,0,0,800,0.945
171,1689,44,762,3,1,0,1,0,0,811,0.9457459926017263
172,1686,44,765,3,1,0,1,0,0,814,0.9459459459459459
173,1684,44,767,3,1,0,1,0,0,816,0.946078431372549
174,1682,44,769,3,1,0,1,0,0,818,0.9462102689486552
175,1677,44,774,3,1,0,1,0,0,823,0.9465370595382746
176,1674,45,776,3,1,0,1,0,0,826,0.9455205811138014
177,1670,45,780,3,1,0,1,0,0,830,0.9457831325301205
178,1666,45,784,3,1,0,1,0,0,834,0.9460431654676259
179,1663,44,788,3,1,0,1,0,0,837,0.9474313022700119
180,1657,44,794,3,1,0,1,0,0,843,0.9478054567022538
181,1654,44,796,3,2,0,1,0,0,846,0.9479905437352246
182,1650,44,800,3,2,0,1,0,0,850,0.9482352941176471
183,1648,44,801,4,2,0,1,0,0,852,0.9483568075117371
184,1645,44,804,4,2,0,1,0,0,855,0.9485380116959065
185,1641,44,808,4,2,0,1,0,0,859,0.9487776484284052
186,1639,43,810,4,2,0,2,0,0,861,0.9500580720092915
187,1631,43,818,4,2,0,2,0,0,869,0.950517836593786
188,1627,43,822,4,2,0,2,0,0,873,0.9507445589919816
189,1626,43,823,4,2,0,2,0,0,874,0.9508009153318078
190,1629,43,820,4,2,0,2,0,0,871,0.9506314580941446
191,1631,43,817,4,3,0,2,0,0,869,0.950517836593786
192,1624,43,824,4,3,0,2,0,0,876,0.9509132420091324
193,1613,43,835,4,3,0,2,0,0,887,0.95152198421646
194,1615,43,833,4,3,0,2,0,0,885,0.9514124293785311
195,1613,43,835,4,3,0,2,0,0,887,0.95152198421646
196,1608,43,840,4,3,0,2,0,0,892,0.9517937219730942
197,1610,43,838,4,3,0,2,0,0,890,0.9516853932584269
198,1606,43,842,4,3,0,2,0,0,894,0.9519015659955258
199,1595,43,853,4,3,0,2,0,0,905,0.9524861878453039
200,1593,43,854,4,4,0,2,0,0,907,0.9525909592061742
201,1598,43,850,4,3,0,2,0,0,902,0.9523281596452328
202,1597,43,851,4,3,0,2,0,0,903,0.9523809523809523
203,1593,43,855,4,3,0,2,0,0,907,0.9525909592061742
204,1590,43,858,4,3,0,2,0,0,910,0.9527472527472527
205,1591,43,857,4,3,0,2,0,0,909,0.9526952695269527
206,1591,43,856,4,4,0,2,0,0,909,0.9526952695269527
207,1588,43,858,4,4,0,3,0,0,912,0.9528508771929824
208,1584,43,861,4,5,0,3,0,0,916,0.9530567685589519
209,1589,43,855,4,6,0,3,0,0,911,0.9527991218441273
210,1580,43,864,4,6,0,3,0,0,920,0.9532608695652174
211,1571,43,873,4,6,0,3,0,0,929,0.9537136706135629
212,1569,43,875,4,6,0,3,0,0,931,0.9538131041890441
213,1571,43,872,4,7,0,3,0,0,929,0.9537136706135629
214,1576,43,867,4,7,0,3,0,0,924,0.9534632034632035
215,1572,42,871,4,7,1,3,0,0,928,0.9547413793103449
216,1572,42,871,4,7,1,3,0,0,928,0.9547413793103449
217,1570,42,873,4,7,1,3,0,0,930,0.9548387096774194
218,1568,42,875,4,7,1,3,0,0,932,0.9549356223175965
219,1569,42,873,4,8,1,3,0,0,931,0.9548872180451128
220,1562,42,880,4,8,1,3,0,0,938,0.9552238805970149
221,1560,42,881,4,8,1,4,0,0,940,0.9553191489361702
222,1551,42,890,4,8,1,4,0,0,949,0.9557428872497366
223,1551,42,890,4,8,1,4,0,0,949,0.9557428872497366
224,1548,42,892,4,8,1,5,0,0,952,0.9558823529411765
225,1550,42,891,4,7,1,5,0,0,950,0.9557894736842105
226,1550,42,892,4,6,1,5,0,0,950,0.9557894736842105
227,1545,42,896,4,7,1,5,0,0,955,0.956020942408377
228,1546,42,895,4,7,1,5,0,0,954,0.9559748427672956
229,1543,42,898,4,7,1,5,0,0,957,0.9561128526645768
230,1539,42,902,4,7,1,5,0,0,961,0.9562955254942768
231,1538,42,903,4,7,1,5,0,0,962,0.9563409563409564
232,1534,42,908,4,6,1,5,0,0,966,0.9565217391304348
233,1537,42,905,4,6,1,5,0,0,963,0.956386292834891
234,1534,42,907,4,7,1,5,0,0,966,0.9565217391304348
235,1523,42,918,4,7,1,5,0,0,977,0.9570112589559877
236,1529,42,912,4,7,1,5,0,0,971,0.956745623069001
237,1542,42,899,4,7,1,5,0,0,958,0.9561586638830898
238,1542,42,899,4,7,1,5,0,0,958,0.9561586638830898
239,1533,42,908,4,7,1,5,0,0,967,0.9565667011375388
240,1533,42,906,4,9,1,5,0,0,967,0.9565667011375388
241,1533,42,907,4,8,1,5,0,0,967,0.9565667011375388
242,1534,42,906,4,8,1,5,0,0,966,0.9565217391304348
243,1541,42,899,4,8,1,5,0,0,959,0.9562043795620438
244,1538,42,900,4,9,1,6,0,0,962,0.9563409563409564
245,1536,41,903,4,8,1,7,0,0,964,0.9574688796680498
246,1538,41,901,4,8,1,7,0,0,962,0.9573804573804574
247,1537,41,902,4,8,1,7,0,0,963,0.9574247144340602
248,1536,41,903,4,8,1,7,0,0,964,0.9574688796680498
249,1535,41,901,4,9,1,9,0,0,965,0.9575129533678757
250,1533,41,903,4,9,1,9,0,0,967,0.9576008273009308
251,1529,41,907,4,9,1,9,0,0,971,0.9577754891864058
252,1534,41,902,4,9,1,9,0,0,966,0.9575569358178054
253,1529,41,907,4,9,1,9,0,0,971,0.9577754891864058
254,1518,41,917,4,9,1,10,0,0,982,0.9582484725050916
255,1520,41,915,4,9,1,10,0,0,980,0.9581632653061225
256,1516,41,919,4,9,1,10,0,0,984,0.9583333333333334
257,1524,41,910,4,10,1,10,0,0,976,0.9579918032786885
258,1518,41,916,4,10,1,10,0,0,982,0.9582484725050916
259,1515,40,920,4,10,1,10,0,0,985,0.9593908629441624
260,1517,40,916,4,12,1,10,0,0,983,0.9593082400813835
261,1521,40,912,4,12,1,10,0,0,979,0.9591419816138917
262,1519,40,912,4,13,1,11,0,0,981,0.9592252803261978
263,1517,39,915,4,13,1,11,0,0,983,0.960325534079349
264,1515,39,917,4,13,1,11,0,0,985,0.9604060913705583
265,1517,39,915,4,13,1,11,0,0,983,0.960325534079349
266,1517,39,915,4,13,1,11,0,0,983,0.960325534079349
267,1521,39,913,4,11,1,11,0,0,979,0.9601634320735445
268,1519,39,914,4,12,1,11,0,0,981,0.9602446483180428
269,1519,39,912,4,14,1,11,0,0,981,0.9602446483180428
270,1524,39,906,4,15,1,11,0,0,976,0.9600409836065574
271,1528,39,903,4,14,1,11,0,0,972,0.9598765432098766
272,1522,39,910,4,13,1,11,0,0,978,0.9601226993865031
273,1515,39,915,4,15,1,11,0,0,985,0.9604060913705583
274,1516,39,913,4,16,1,11,0,0,984,0.9603658536585366
275,1509,39,921,4,15,1,11,0,0,991,0.9606458123107972
276,1504,39,925,4,16,1,11,0,0,996,0.9608433734939759
277,1512,39,917,4,16,1,11,0,0,988,0.9605263157894737
278,1515,39,914,4,16,1,11,0,0,985,0.9604060913705583
279,1513,39,917,4,15,1,11,0,0,987,0.9604863221884499
280,1524,39,905,4,15,1,12,0,0,976,0.9600409836065574
281,1528,39,901,4,15,1,12,0,0,972,0.9598765432098766
282,1527,39,902,4,15,1,12,0,0,973,0.959917780061665
283,1527,39,902,4,15,1,12,0,0,973,0.959917780061665
284,1524,39,904,4,16,1,12,0,0,976,0.9600409836065574
285,1528,39,901,4,15,1,12,0,0,972,0.9598765432098766
286,1533,39,897,4,15,1,11,0,0,967,0.9596690796277145
287,1530,39,900,4,15,1,11,0,0,970,0.9597938144329897
288,1525,39,905,4,15,1,11,0,0,975,0.96
289,1531,39,898,4,16,1,11,0,0,969,0.9597523219814241
290,1524,38,904,4,18,1,11,0,0,976,0.9610655737704918
291,1524,38,904,4,18,1,11,0,0,976,0.9610655737704918
292,1513,38,915,4,18,1,11,0,0,987,0.961499493414387
293,1505,38,922,4,18,1,12,0,0,995,0.9618090452261306
294,1500,38,925,4,20,1,12,0,0,1000,0.962
295,1512,38,913,4,19,1,13,0,0,988,0.9615384615384616
296,1514,38,910,4,20,1,13,0,0,986,0.9614604462474645
297,1508,38,915,4,21,1,13,0,0,992,0.9616935483870968
298,1511,38,914,4,18,1,14,0,0,989,0.961577350859454
299,1515,39,908,4,19,1,14,0,0,985,0.9604060913705583
300,1515,39,910,4,17,1,14,0,0,985,0.9604060913705583
301,1522,39,903,4,16,1,15,0,0,978,0.9601226993865031
302,1505,39,916,4,20,1,15,0,0,995,0.9608040201005025
303,1507,39,914,4,20,1,15,0,0,993,0.9607250755287009
304,1500,39,920,4,21,1,15,0,0,1000,0.961
305,1493,39,922,4,24,1,17,0,0,1007,0.9612711022840119
306,1492,39,924,4,23,1,17,0,0,1008,0.9613095238095238
307,1501,39,915,4,22,1,18,0,0,999,0.960960960960961
308,1500,39,912,4,26,1,18,0,0,1000,0.961
309,1506,39,907,4,25,1,18,0,0,994,0.9607645875251509
310,1508,39,904,4,26,1,18,0,0,992,0.9606854838709677
311,1503,39,908,4,27,1,18,0,0,997,0.9608826479438315
312,1496,39,916,4,26,1,18,0,0,1004,0.9611553784860558
313,1502,39,908,4,27,1,19,0,0,998,0.9609218436873748
314,1500,39,912,4,25,1,19,0,0,1000,0.961
315,1507,39,906,4,24,1,19,0,0,993,0.9607250755287009
316,1507,39,905,4,25,1,19,0,0,993,0.9607250755287009
317,1505,39,906,4,25,1,20,0,0,995,0.9608040201005025
318,1515,39,896,4,25,1,20,0,0,985,0.9604060913705583
319,1518,39,893,4,25,1,20,0,0,982,0.960285132382892
320,1501,39,910,4,25,1,20,0,0,999,0.960960960960961
321,1498,39,913,4,25,1,20,0,0,1002,0.9610778443113772
322,1504,39,907,4,25,1,20,0,0,996,0.9608433734939759
323,1505,39,908,4,23,1,20,0,0,995,0.9608040201005025
324,1502,39,911,4,23,1,20,0,0,998,0.9609218436873748
325,1506,39,905,4,25,1,20,0,0,994,0.9607645875251509
326,1506,39,903,4,27,1,20,0,0,994,0.9607645875251509
327,1507,39,898,4,30,1,21,0,0,993,0.9607250755287009
328,1502,39,904,4,29,1,21,0,0,998,0.9609218436873748
329,1509,39,893,4,32,1,22,0,0,991,0.9606458123107972
330,1507,39,893,4,33,1,23,0,0,993,0.9607250755287009
331,1514,39,886,4,33,1,23,0,0,986,0.960446247464503
332,1521,39,881,4,31,1,23,0,0,979,0.9601634320735445
333,1532,39,872,4,29,1,23,0,0,968,0.9597107438016529
334,1532,39,869,4,31,1,24,0,0,968,0.9597107438016529
335,1526,39,872,4,33,1,25,0,0,974,0.9599589322381931
336,1534,39,864,4,33,1,25,0,0,966,0.9596273291925466
337,1534,39,864,4,33,1,25,0,0,966,0.9596273291925466
338,1526,39,869,4,35,1,26,0,0,974,0.9599589322381931
339,1529,39,868,4,33,1,26,0,0,971,0.9598352214212152
340,1531,39,866,4,33,1,26,0,0,969,0.9597523219814241
341,1520,39,872,4,38,1,26,0,0,980,0.960204081632653
342,1520,39,872,4,39,1,25,0,0,980,0.960204081632653
343,1522,39,867,4,42,1,25,0,0,978,0.9601226993865031
344,1523,39,866,4,42,1,25,0,0,977,0.9600818833162743
345,1531,39,860,4,40,1,25,0,0,969,0.9597523219814241
346,1545,39,847,4,38,1,26,0,0,955,0.9591623036649215
347,1537,39,851,4,42,1,26,0,0,963,0.9595015576323987
348,1527,39,855,4,48,1,26,0,0,973,0.959917780061665
349,1523,39,860,4,47,1,26,0,0,977,0.9600818833162743
350,1522,39,858,4,50,1,26,0,0,978,0.9601226993865031
351,1526,39,852,4,52,1,26,0,0,974,0.9599589322381931
352,1536,39,841,4,53,1,26,0,0,964,0.9595435684647303
353,1534,39,839,4,57,1,26,0,0,966,0.9596273291925466
354,1525,39,845,4,60,1,26,0,0,975,0.96
355,1520,39,847,4,63,1,26,0,0,980,0.960204081632653
356,1516,39,850,4,64,1,26,0,0,984,0.9603658536585366
357,1518,39,849,4,62,1,27,0,0,982,0.960285132382892
358,1516,39,852,4,60,1,28,0,0,984,0.9603658536585366
359,1519,39,846,4,62,1,29,0,0,981,0.9602446483180428
360,1525,39,837,4,65,1,29,0,0,975,0.96
361,1520,39,837,4,70,1,29,0,0,980,0.960204081632653
362,1529,39,825,4,73,1,29,0,0,971,0.9598352214212152
363,1533,39,825,4,69,1,29,0,0,967,0.9596690796277145
364,1536,39,824,4,67,1,29,0,0,964,0.9595435684647303
365,1543,39,818,4,66,1,29,0,0,957,0.9592476489028213
366,1537,39,818,4,71,1,30,0,0,963,0.9595015576323987
367,1537,39,816,4,73,1,30,0,0,963,0.9595015576323987
368,1544,39,807,4,74,1,31,0,0,956,0.9592050209205021
369,1543,39,803,4,78,1,32,0,0,957,0.9592476489028213
370,1544,39,804,4,76,1,32,0,0,956,0.9592050209205021
371,1545,39,802,4,77,1,32,0,0,955,0.9591623036649215
372,1543,39,807,4,74,1,32,0,0,957,0.9592476489028213
373,1540,39,803,4,81,1,32,0,0,960,0.959375
374,1538,39,802,4,84,1,32,0,0,962,0.9594594594594594
375,1546,39,789,4,87,1,33,0,1,954,0.9591194968553459
376,1541,39,788,4,93,1,33,0,1,959,0.959332638164755
377,1542,39,787,4,93,1,33,0,1,958,0.9592901878914405
378,1541,39,782,4,98,1,34,0,1,959,0.959332638164755
379,1550,39,773,4,98,1,34,0,1,950,0.9589473684210527
380,1558,39,770,4,91,1,35,0,2,942,0.9585987261146497
381,1555,39,763,4,101,1,35,0,2,945,0.9587301587301588
382,1568,39,756,4,94,1,35,0,3,932,0.9581545064377682
383,1565,39,754,4,99,1,35,0,3,935,0.9582887700534759
384,1551,39,759,4,108,1,35,0,3,949,0.958904109589041
385,1559,39,751,4,108,1,35,0,3,941,0.9585547290116897
386,1557,39,752,4,109,1,35,0,3,943,0.95864262990456
387,1566,39,740,4,110,1,37,0,3,934,0.9582441113490364
388,1569,39,733,4,114,1,37,0,3,931,0.958109559613319
389,1565,39,734,4,117,1,37,0,3,935,0.9582887700534759
390,1566,39,736,3,114,1,37,0,4,934,0.9582441113490364
391,1566,39,735,3,114,1,38,0,4,934,0.9582441113490364
392,1559,39,738,3,117,1,39,0,4,941,0.9585547290116897
393,1551,39,737,3,126,1,39,0,4,949,0.958904109589041
394,1553,39,734,2,127,1,40,0,4,947,0.9588173178458289
395,1562,39,722,2,130,1,40,0,4,938,0.9584221748400853
396,1574,39,712,2,126,1,42,0,4,926,0.9578833693304536
397,1572,39,711,2,129,1,42,0,4,928,0.9579741379310345
398,1572,39,705,2,134,1,42,0,5,928,0.9579741379310345
399,1556,39,712,2,142,1,43,0,5,944,0.9586864406779662
400,1553,39,717,2,140,1,43,0,5,947,0.9588173178458289
401,1554,39,714,2,142,1,43,0,5,946,0.9587737843551797
402,1557,39,709,2,144,1,43,0,5,943,0.95864262990456
403,1557,39,711,2,142,1,43,0,5,943,0.95864262990456
404,1546,39,713,2,150,1,43,0,6,954,0.9591194968553459
405,1548,39,707,2,152,1,45,0,6,952,0.9590336134453782
406,1567,39,693,2,147,1,45,0,6,933,0.9581993569131833
407,1570,39,688,2,148,1,45,0,7,930,0.9580645161290322
408,1563,39,688,2,154,1,45,0,8,937,0.9583778014941302
409,1570,39,680,2,155,1,45,0,8,930,0.9580645161290322
410,1565,39,683,2,156,1,45,0,9,935,0.9582887700534759
411,1554,39,687,2,160,1,48,0,9,946,0.9587737843551797
412,1550,39,683,2,168,1,48,0,9,950,0.9589473684210527
413,1553,39,673,2,174,1,48,0,10,947,0.9588173178458289
414,1552,39,670,2,176,1,50,0,10,948,0.9588607594936709
415,1556,39,668,2,174,1,50,0,10,944,0.9586864406779662
416,1564,39,666,2,167,1,51,0,10,936,0.9583333333333334
417,1561,39,669,2,165,1,53,0,10,939,0.9584664536741214
418,1561,39,667,2,167,1,53,0,10,939,0.9584664536741214
419,1550,39,667,2,176,1,55,0,10,950,0.9589473684210527
420,1547,39,671,2,173,1,56,0,11,953,0.9590766002098636
421,1549,39,666,2,175,1,57,0,11,951,0.9589905362776026
422,1556,39,650,2,180,1,58,0,14,944,0.9586864406779662
423,1549,39,652,2,183,1,59,0,15,951,0.9589905362776026
424,1546,39,645,2,190,1,61,0,16,954,0.9591194968553459
425,1540,39,649,2,192,1,60,0,17,960,0.959375
426,1541,38,648,2,191,1,62,0,17,959,0.9603753910323254
427,1533,38,651,2,195,1,63,0,17,967,0.9607032057911065
428,1542,38,641,2,195,1,63,0,18,958,0.9603340292275574
429,1554,38,635,2,189,1,62,0,19,946,0.959830866807611
430,1550,38,628,2,198,1,63,0,20,950,0.96
431,1545,38,622,2,209,1,63,0,20,955,0.9602094240837696
432,1540,38,625,2,211,1,63,0,20,960,0.9604166666666667
433,1544,38,615,2,217,1,63,0,20,956,0.9602510460251046
434,1556,38,603,2,217,1,63,0,20,944,0.9597457627118644
435,1558,38,600,2,213,1,64,0,24,942,0.9596602972399151
436,1555,38,590,2,226,1,64,0,24,945,0.9597883597883597
437,1552,39,591,2,227,1,64,0,24,948,0.9588607594936709
438,1552,39,584,2,232,1,65,0,25,948,0.9588607594936709
439,1540,39,588,2,239,1,65,0,26,960,0.959375
440,1538,39,588,2,242,1,64,0,26,962,0.9594594594594594
441,1551,39,579,2,236,1,64,0,28,949,0.958904109589041
442,1550,39,572,2,243,1,64,0,29,950,0.9589473684210527
443,1548,39,562,2,249,1,66,0,33,952,0.9590336134453782
