Iteration,empty,normal,H,G,GH,A,AH,AG,AGH,total_cells,invasive_percent
36,2449,48,2,0,0,1,0,0,0,51,0.058823529411764705
37,2448,48,3,0,0,1,0,0,0,52,0.07692307692307693
38,2448,48,3,0,0,1,0,0,0,52,0.07692307692307693
39,2446,48,5,0,0,1,0,0,0,54,0.1111111111111111
40,2446,48,5,0,0,1,0,0,0,54,0.1111111111111111
41,2443,48,8,0,0,1,0,0,0,57,0.15789473684210525
42,2442,47,9,1,0,1,0,0,0,58,0.1896551724137931
43,2437,47,14,1,0,1,0,0,0,63,0.25396825396825395
44,2436,47,15,1,0,1,0,0,0,64,0.265625
45,2431,47,20,1,0,1,0,0,0,69,0.3188405797101449
46,2429,47,22,1,0,1,0,0,0,71,0.3380281690140845
47,2422,47,29,1,0,1,0,0,0,78,0.3974358974358974
48,2420,47,31,1,0,1,0,0,0,80,0.4125
49,2413,47,38,1,0,1,0,0,0,87,0.45977011494252873
50,2411,47,40,1,0,1,0,0,0,89,0.47191011235955055
51,2403,47,48,1,0,1,0,0,0,97,0.5154639175257731
52,2402,47,49,1,0,1,0,0,0,98,0.5204081632653061
53,2395,47,56,1,0,1,0,0,0,105,0.5523809523809524
54,2393,47,58,1,0,1,0,0,0,107,0.5607476635514018
55,2387,47,64,1,0,1,0,0,0,113,0.584070796460177
56,2383,47,68,1,0,1,0,0,0,117,0.5982905982905983
57,2378,47,73,1,0,1,0,0,0,122,0.6147540983606558
58,2372,47,79,1,0,1,0,0,0,128,0.6328125
59,2366,47,85,1,0,1,0,0,0,134,0.6492537313432836
60,2364,47,87,1,0,1,0,0,0,136,0.6544117647058824
61,2361,47,90,1,0,1,0,0,0,139,0.6618705035971223
62,2355,47,96,1,0,1,0,0,0,145,0.6758620689655173
63,2351,47,100,1,0,1,0,0,0,149,0.6845637583892618
64,2344,47,107,1,0,1,0,0,0,156,0.6987179487179487
65,2342,47,109,1,0,1,0,0,0,158,0.7025316455696202
66,2335,47,116,1,0,1,0,0,0,165,0.7151515151515152
67,2331,47,120,1,0,1,0,0,0,169,0.7218934911242604
68,2323,47,128,1,0,1,0,0,0,177,0.7344632768361582
69,2321,47,130,1,0,1,0,0,0,179,0.7374301675977654
70,2314,47,137,1,0,1,0,0,0,186,0.7473118279569892
71,2306,47,145,1,0,1,0,0,0,194,0.7577319587628866
72,2302,47,149,1,0,1,0,0,0,198,0.7626262626262627
73,2293,47,158,1,0,1,0,0,0,207,0.7729468599033816
74,2292,47,159,1,0,1,0,0,0,208,0.7740384615384616
75,2278,47,173,1,0,1,0,0,0,222,0.7882882882882883
76,2277,47,174,1,0,1,0,0,0,223,0.7892376681614349
77,2270,47,181,1,0,1,0,0,0,230,0.7956521739130434
78,2267,47,184,1,0,1,0,0,0,233,0.7982832618025751
79,2263,47,188,1,0,1,0,0,0,237,0.8016877637130801
80,2256,47,195,1,0,1,0,0,0,244,0.8073770491803278
81,2251,47,200,1,0,1,0,0,0,249,0.8112449799196787
82,2241,47,210,1,0,1,0,0,0,259,0.8185328185328186
83,2234,47,217,1,0,1,0,0,0,266,0.8233082706766918
84,2227,47,224,1,0,1,0,0,0,273,0.8278388278388278
85,2220,47,231,1,0,1,0,0,0,280,0.8321428571428572
86,2215,47,236,1,0,1,0,0,0,285,0.8350877192982457
87,2208,47,243,1,0,1,0,0,0,292,0.839041095890411
88,2201,47,250,1,0,1,0,0,0,299,0.842809364548495
89,2196,47,255,1,0,1,0,0,0,304,0.8453947368421053
90,2191,47,260,1,0,1,0,0,0,309,0.8478964401294499
91,2183,47,268,1,0,1,0,0,0,317,0.8517350157728707
92,2177,47,274,1,0,1,0,0,0,323,0.8544891640866873
93,2170,47,281,1,0,1,0,0,0,330,0.8575757575757575
94,2164,47,287,1,0,1,0,0,0,336,0.8601190476190477
95,2160,47,291,1,0,1,0,0,0,340,0.861764705882353
96,2153,47,298,1,0,1,0,0,0,347,0.8645533141210374
97,2143,47,308,1,0,1,0,0,0,357,0.8683473389355743
98,2139,47,312,1,0,1,0,0,0,361,0.8698060941828255
99,2130,47,321,1,0,1,0,0,0,370,0.8729729729729729
100,2126,47,325,1,0,1,0,0,0,374,0.8743315508021391
101,2120,47,331,1,0,1,0,0,0,380,0.8763157894736842
102,2111,47,340,1,0,1,0,0,0,389,0.8791773778920309
103,2108,47,343,1,0,1,0,0,0,392,0.8801020408163265
104,2096,47,355,1,0,1,0,0,0,404,0.8836633663366337
105,2094,47,357,1,0,1,0,0,0,406,0.8842364532019704
106,2084,47,367,1,0,1,0,0,0,416,0.8870192307692307
107,2080,47,371,1,0,1,0,0,0,420,0.888095238095238
108,2075,47,376,1,0,1,0,0,0,425,0.8894117647058823
109,2072,47,379,1,0,1,0,0,0,428,0.8901869158878505
110,2064,47,387,1,0,1,0,0,0,436,0.8922018348623854
111,2058,47,393,1,0,1,0,0,0,442,0.8936651583710408
112,2047,47,404,1,0,1,0,0,0,453,0.8962472406181016
113,2043,47,408,1,0,1,0,0,0,457,0.8971553610503282
114,2035,47,416,1,0,1,0,0,0,465,0.8989247311827957
115,2028,47,423,1,0,1,0,0,0,472,0.9004237288135594
116,2020,47,431,1,0,1,0,0,0,480,0.9020833333333333
117,2011,47,440,1,0,1,0,0,0,489,0.9038854805725971
118,2003,47,448,1,0,1,0,0,0,497,0.9054325955734407
119,1998,47,453,1,0,1,0,0,0,502,0.9063745019920318
120,1991,47,460,1,0,1,0,0,0,509,0.9076620825147348
121,1983,47,468,1,0,1,0,0,0,517,0.9090909090909091
122,1974,47,477,1,0,1,0,0,0,526,0.9106463878326996
123,1969,47,482,1,0,1,0,0,0,531,0.911487758945386
124,1961,47,490,1,0,1,0,0,0,539,0.9128014842300557
125,1954,47,497,1,0,1,0,0,0,546,0.9139194139194139
126,1950,47,501,1,0,1,0,0,0,550,0.9145454545454546
127,1943,47,508,1,0,1,0,0,0,557,0.9156193895870736
128,1932,47,519,1,0,1,0,0,0,568,0.9172535211267606
129,1924,47,527,1,0,1,0,0,0,576,0.9184027777777778
130,1925,47,526,1,0,1,0,0,0,575,0.9182608695652174
131,1919,47,532,1,0,1,0,0,0,581,0.919104991394148
132,1919,47,532,1,0,1,0,0,0,581,0.919104991394148
133,1913,47,538,1,0,1,0,0,0,587,0.919931856899489
134,1904,47,547,1,0,1,0,0,0,596,0.9211409395973155
135,1894,47,557,1,0,1,0,0,0,606,0.9224422442244224
136,1884,47,567,1,0,1,0,0,0,616,0.9237012987012987
137,1877,47,574,1,0,1,0,0,0,623,0.9245585874799358
138,1871,47,580,1,0,1,0,0,0,629,0.9252782193958664
139,1864,47,587,1,0,1,0,0,0,636,0.9261006289308176
140,1861,47,590,1,0,1,0,0,0,639,0.9264475743348983
141,1860,47,591,1,0,1,0,0,0,640,0.9265625
142,1853,47,598,1,0,1,0,0,0,647,0.9273570324574961
143,1846,47,605,1,0,1,0,0,0,654,0.9281345565749235
144,1846,47,605,1,0,1,0,0,0,654,0.9281345565749235
145,1839,47,612,1,0,1,0,0,0,661,0.9288956127080181
146,1836,47,615,1,0,1,0,0,0,664,0.9292168674698795
147,1829,47,622,1,0,1,0,0,0,671,0.9299552906110283
148,1825,47,626,1,0,1,0,0,0,675,0.9303703703703704
149,1820,47,631,1,0,1,0,0,0,680,0.9308823529411765
150,1821,47,630,1,0,1,0,0,0,679,0.930780559646539
151,1814,47,637,1,0,1,0,0,0,686,0.9314868804664723
152,1811,47,640,1,0,1,0,0,0,689,0.9317851959361393
153,1800,47,651,1,0,1,0,0,0,700,0.9328571428571428
154,1801,47,650,1,0,1,0,0,0,699,0.932761087267525
155,1800,47,651,1,0,1,0,0,0,700,0.9328571428571428
156,1791,47,660,1,0,1,0,0,0,709,0.9337094499294781
157,1786,47,665,1,0,1,0,0,0,714,0.9341736694677871
158,1783,47,668,1,0,1,0,0,0,717,0.9344490934449093
159,1783,47,668,1,0,1,0,0,0,717,0.9344490934449093
160,1783,47,668,1,0,1,0,0,0,717,0.9344490934449093
161,1774,47,677,1,0,1,0,0,0,726,0.9352617079889807
162,1772,47,679,1,0,1,0,0,0,728,0.9354395604395604
163,1766,47,685,1,0,1,0,0,0,734,0.9359673024523161
164,1767,47,684,1,0,1,0,0,0,733,0.9358799454297408
165,1762,47,689,1,0,1,0,0,0,738,0.9363143631436315
166,1762,47,689,1,0,1,0,0,0,738,0.9363143631436315
167,1752,47,699,1,0,1,0,0,0,748,0.9371657754010695
168,1751,47,700,1,0,1,0,0,0,749,0.9372496662216289
169,1749,47,702,1,0,1,0,0,0,751,0.9374167776298269
170,1747,47,704,1,0,1,0,0,0,753,0.9375830013280213
171,1748,47,703,1,0,1,0,0,0,752,0.9375
172,1749,47,702,1,0,1,0,0,0,751,0.9374167776298269
173,1749,47,702,1,0,1,0,0,0,751,0.9374167776298269
174,1741,47,710,1,0,1,0,0,0,759,0.9380764163372859
175,1730,47,721,1,0,1,0,0,0,770,0.938961038961039
176,1730,47,720,1,1,1,0,0,0,770,0.938961038961039
177,1726,47,724,1,1,1,0,0,0,774,0.9392764857881137
178,1724,47,726,1,1,1,0,0,0,776,0.9394329896907216
179,1722,47,727,1,2,1,0,0,0,778,0.9395886889460154
180,1723,46,727,1,2,1,0,0,0,777,0.9407979407979408
181,1721,46,729,1,2,1,0,0,0,779,0.9409499358151476
182,1714,46,735,1,3,1,0,0,0,786,0.9414758269720102
183,1714,46,735,1,3,1,0,0,0,786,0.9414758269720102
184,1708,46,741,1,3,1,0,0,0,792,0.9419191919191919
185,1706,46,743,1,3,1,0,0,0,794,0.9420654911838791
186,1710,46,738,1,4,1,0,0,0,790,0.9417721518987342
187,1707,46,741,1,4,1,0,0,0,793,0.9419924337957125
188,1707,46,740,1,5,1,0,0,0,793,0.9419924337957125
189,1711,46,736,1,5,1,0,0,0,789,0.9416983523447402
190,1698,46,747,1,7,1,0,0,0,802,0.942643391521197
191,1692,46,752,1,8,1,0,0,0,808,0.943069306930693
192,1691,46,752,1,9,1,0,0,0,809,0.9431396786155748
193,1687,46,756,1,9,1,0,0,0,813,0.9434194341943419
194,1685,46,756,1,11,1,0,0,0,815,0.943558282208589
195,1689,46,753,1,10,1,0,0,0,811,0.9432799013563502
196,1690,46,750,1,12,1,0,0,0,810,0.9432098765432099
197,1698,46,741,1,13,1,0,0,0,802,0.942643391521197
198,1697,46,741,1,14,1,0,0,0,803,0.9427148194271482
199,1688,46,747,1,17,1,0,0,0,812,0.9433497536945813
200,1678,46,756,1,18,1,0,0,0,822,0.9440389294403893
201,1672,46,761,1,19,1,0,0,0,828,0.9444444444444444
202,1667,46,764,1,21,1,0,0,0,833,0.9447779111644657
203,1667,46,762,1,23,1,0,0,0,833,0.9447779111644657
204,1674,46,755,1,23,1,0,0,0,826,0.9443099273607748
205,1668,46,756,1,28,1,0,0,0,832,0.9447115384615384
206,1668,46,754,1,30,1,0,0,0,832,0.9447115384615384
207,1664,46,756,1,32,1,0,0,0,836,0.9449760765550239
208,1659,46,760,1,33,1,0,0,0,841,0.9453032104637337
209,1653,46,762,1,37,1,0,0,0,847,0.9456906729634003
210,1656,46,758,1,38,1,0,0,0,844,0.9454976303317536
211,1651,46,760,1,41,1,0,0,0,849,0.9458186101295641
212,1648,46,761,1,43,1,0,0,0,852,0.9460093896713615
213,1644,46,761,1,47,1,0,0,0,856,0.9462616822429907
214,1643,46,760,1,49,1,0,0,0,857,0.9463243873978997
215,1640,46,764,1,48,1,0,0,0,860,0.9465116279069767
216,1644,46,757,1,51,1,0,0,0,856,0.9462616822429907
217,1640,46,757,1,55,1,0,0,0,860,0.9465116279069767
218,1647,46,753,1,52,1,0,0,0,853,0.9460726846424384
219,1646,46,750,1,56,1,0,0,0,854,0.9461358313817331
220,1642,46,748,1,62,1,0,0,0,858,0.9463869463869464
221,1646,46,744,1,62,1,0,0,0,854,0.9461358313817331
222,1648,46,741,1,63,1,0,0,0,852,0.9460093896713615
223,1654,46,731,1,67,1,0,0,0,846,0.9456264775413712
224,1648,46,732,1,72,1,0,0,0,852,0.9460093896713615
225,1643,46,734,1,75,1,0,0,0,857,0.9463243873978997
226,1637,46,738,1,77,1,0,0,0,863,0.9466975666280417
227,1630,46,744,1,78,1,0,0,0,870,0.9471264367816092
228,1623,46,747,1,82,1,0,0,0,877,0.9475484606613455
229,1623,46,746,1,83,1,0,0,0,877,0.9475484606613455
230,1621,46,746,1,85,1,0,0,0,879,0.9476678043230944
231,1617,46,746,1,89,1,0,0,0,883,0.9479048697621744
232,1624,46,740,1,88,1,0,0,0,876,0.9474885844748858
233,1617,46,738,1,97,1,0,0,0,883,0.9479048697621744
234,1616,46,734,1,102,1,0,0,0,884,0.9479638009049773
235,1607,46,738,1,107,1,0,0,0,893,0.948488241881299
236,1610,45,738,1,105,1,0,0,0,890,0.949438202247191
237,1604,45,743,1,106,1,0,0,0,896,0.9497767857142857
238,1603,45,743,1,107,1,0,0,0,897,0.9498327759197325
239,1601,45,743,1,109,1,0,0,0,899,0.949944382647386
240,1604,45,738,1,111,1,0,0,0,896,0.9497767857142857
241,1608,45,734,1,111,1,0,0,0,892,0.9495515695067265
242,1597,45,740,1,116,1,0,0,0,903,0.9501661129568106
243,1599,45,736,1,118,1,0,0,0,901,0.9500554938956715
244,1600,44,730,2,123,1,0,0,0,900,0.9511111111111111
245,1595,44,735,2,123,1,0,0,0,905,0.9513812154696133
246,1603,44,733,2,117,1,0,0,0,897,0.9509476031215162
247,1596,44,735,2,122,1,0,0,0,904,0.9513274336283186
248,1586,44,742,2,125,1,0,0,0,914,0.9518599562363238
249,1575,44,747,2,131,1,0,0,0,925,0.9524324324324325
250,1573,44,745,2,135,1,0,0,0,927,0.9525350593311759
251,1573,44,742,2,138,1,0,0,0,927,0.9525350593311759
252,1573,44,738,2,142,1,0,0,0,927,0.9525350593311759
253,1574,44,733,2,146,1,0,0,0,926,0.9524838012958964
254,1569,44,735,2,149,1,0,0,0,931,0.9527389903329753
255,1569,44,731,2,153,1,0,0,0,931,0.9527389903329753
256,1567,44,726,2,160,1,0,0,0,933,0.9528403001071811
257,1560,44,726,2,167,1,0,0,0,940,0.9531914893617022
258,1555,44,728,2,170,1,0,0,0,945,0.9534391534391534
259,1560,44,723,2,170,1,0,0,0,940,0.9531914893617022
260,1560,44,717,2,176,1,0,0,0,940,0.9531914893617022
261,1562,44,713,2,178,1,0,0,0,938,0.9530916844349681
262,1556,44,712,2,185,1,0,0,0,944,0.9533898305084746
263,1545,44,714,2,194,1,0,0,0,955,0.9539267015706806
264,1545,44,710,2,198,1,0,0,0,955,0.9539267015706806
265,1545,44,706,2,202,1,0,0,0,955,0.9539267015706806
266,1543,44,706,2,204,1,0,0,0,957,0.9540229885057471
267,1533,44,709,2,211,1,0,0,0,967,0.954498448810755
268,1532,44,705,2,216,1,0,0,0,968,0.9545454545454546
269,1528,44,708,2,217,1,0,0,0,972,0.9547325102880658
270,1531,44,709,2,213,1,0,0,0,969,0.9545923632610939
271,1516,45,710,2,226,1,0,0,0,984,0.9542682926829268
272,1528,44,703,2,222,1,0,0,0,972,0.9547325102880658
273,1530,44,699,2,224,1,0,0,0,970,0.954639175257732
274,1526,43,700,2,228,1,0,0,0,974,0.9558521560574949
275,1529,43,694,2,231,1,0,0,0,971,0.9557157569515963
276,1534,43,689,2,231,1,0,0,0,966,0.9554865424430642
277,1527,43,694,2,233,1,0,0,0,973,0.9558067831449126
278,1525,43,692,2,237,1,0,0,0,975,0.9558974358974359
279,1520,43,691,2,243,1,0,0,0,980,0.9561224489795919
280,1510,43,691,2,253,1,0,0,0,990,0.9565656565656566
281,1517,43,680,2,257,1,0,0,0,983,0.9562563580874873
282,1509,43,680,2,264,1,1,0,0,991,0.9566094853683148
283,1506,43,680,2,266,1,2,0,0,994,0.9567404426559356
284,1511,43,675,2,266,1,2,0,0,989,0.9565217391304348
285,1511,43,679,2,262,1,2,0,0,989,0.9565217391304348
286,1509,43,671,2,272,1,2,0,0,991,0.9566094853683148
287,1501,43,676,2,275,1,2,0,0,999,0.9569569569569569
288,1494,43,672,2,286,1,2,0,0,1006,0.9572564612326043
289,1476,43,670,2,306,1,2,0,0,1024,0.9580078125
290,1488,43,664,2,300,1,2,0,0,1012,0.9575098814229249
291,1491,43,662,2,299,1,2,0,0,1009,0.9573835480673935
292,1483,43,658,2,311,1,2,0,0,1017,0.9577187807276303
293,1484,43,657,2,310,1,2,0,1,1016,0.9576771653543307
294,1491,43,660,2,300,1,2,0,1,1009,0.9573835480673935
295,1487,43,662,2,302,1,2,0,1,1013,0.9575518262586377
296,1491,43,651,2,309,1,2,0,1,1009,0.9573835480673935
297,1476,43,652,2,323,1,2,0,1,1024,0.9580078125
298,1466,43,654,2,331,1,2,0,1,1034,0.9584139264990329
299,1450,42,661,2,341,1,2,0,1,1050,0.96
300,1452,42,655,2,345,1,2,0,1,1048,0.9599236641221374
301,1458,42,647,2,346,1,3,0,1,1042,0.9596928982725528
302,1457,42,645,2,349,1,3,0,1,1043,0.959731543624161
303,1460,42,647,2,344,1,3,0,1,1040,0.9596153846153846
304,1468,42,635,2,348,1,3,0,1,1032,0.9593023255813954
305,1458,42,633,2,360,1,3,0,1,1042,0.9596928982725528
306,1457,42,634,2,360,1,3,0,1,1043,0.959731543624161
307,1459,42,632,2,360,1,3,0,1,1041,0.9596541786743515
308,1459,42,631,2,361,1,3,0,1,1041,0.9596541786743515
309,1464,42,621,2,366,1,3,0,1,1036,0.9594594594594594
310,1454,42,612,2,384,1,3,0,2,1046,0.9598470363288719
311,1457,42,606,2,387,1,3,0,2,1043,0.959731543624161
312,1428,42,616,2,406,1,3,0,2,1072,0.960820895522388
313,1431,42,613,2,406,1,3,0,2,1069,0.960710944808232
314,1441,41,604,2,406,1,3,0,2,1059,0.9612842304060434
315,1436,41,607,2,407,1,4,0,2,1064,0.9614661654135338
316,1430,41,610,2,409,1,5,0,2,1070,0.9616822429906542
317,1414,42,611,2,422,1,5,0,3,1086,0.9613259668508287
318,1412,42,611,2,424,1,5,0,3,1088,0.9613970588235294
319,1422,42,607,2,417,1,5,0,4,1078,0.961038961038961
320,1426,42,607,2,413,1,5,0,4,1074,0.9608938547486033
321,1437,42,597,2,412,1,5,0,4,1063,0.9604891815616181
322,1438,42,592,2,416,1,5,0,4,1062,0.96045197740113
323,1440,42,587,2,419,1,5,0,4,1060,0.960377358490566
324,1446,42,584,2,416,1,5,0,4,1054,0.9601518026565465
325,1442,42,579,2,425,1,5,0,4,1058,0.9603024574669187
326,1451,42,574,2,421,1,5,0,4,1049,0.9599618684461392
327,1438,42,571,2,437,1,5,0,4,1062,0.96045197740113
328,1422,42,571,2,453,1,5,0,4,1078,0.961038961038961
329,1411,42,574,2,460,1,6,0,4,1089,0.9614325068870524
330,1404,42,570,2,471,1,6,0,4,1096,0.9616788321167883
331,1395,42,571,2,479,1,6,0,4,1105,0.9619909502262444
332,1406,42,577,2,462,1,6,0,4,1094,0.9616087751371115
333,1396,42,570,2,478,1,6,0,5,1104,0.9619565217391305
334,1388,42,572,2,484,1,6,0,5,1112,0.9622302158273381
335,1373,42,567,2,504,1,6,0,5,1127,0.9627329192546584
336,1367,42,562,2,515,1,6,0,5,1133,0.9629302736098853
337,1358,42,566,2,519,1,7,0,5,1142,0.9632224168126094
338,1342,42,566,2,534,1,7,0,6,1158,0.9637305699481865
339,1365,42,551,2,525,1,7,0,7,1135,0.9629955947136564
340,1386,42,544,2,511,1,7,0,7,1114,0.9622980251346499
341,1378,41,544,2,520,1,7,0,7,1122,0.9634581105169341
342,1357,41,540,2,542,1,8,0,9,1143,0.9641294838145232
343,1353,41,539,2,546,1,8,0,10,1147,0.9642545771578029
344,1353,41,538,2,548,1,8,0,9,1147,0.9642545771578029
345,1383,41,529,2,527,1,8,0,9,1117,0.963294538943599
346,1386,41,527,2,526,1,8,0,9,1114,0.9631956912028725
347,1370,41,523,2,542,1,9,0,12,1130,0.963716814159292
348,1369,41,514,2,552,1,9,0,12,1131,0.9637488947833776
349,1373,41,508,2,553,1,9,0,13,1127,0.963620230700976
350,1373,41,511,2,549,1,10,0,13,1127,0.963620230700976
351,1371,41,515,2,544,1,10,0,16,1129,0.9636846767050488
352,1367,41,515,2,546,1,11,0,17,1133,0.9638128861429832
353,1362,41,503,2,561,1,11,0,19,1138,0.9639718804920914
354,1360,41,500,2,565,1,11,0,20,1140,0.9640350877192982
355,1345,41,506,2,574,1,11,0,20,1155,0.9645021645021645
356,1342,41,507,2,574,1,11,0,22,1158,0.9645941278065631
357,1369,40,491,2,564,1,11,0,22,1131,0.964633068081344
358,1364,40,485,2,571,1,12,0,25,1136,0.9647887323943662
359,1357,40,481,2,581,1,12,0,26,1143,0.9650043744531933
360,1362,40,477,2,580,1,12,0,26,1138,0.9648506151142355
361,1372,40,467,2,578,1,13,0,27,1128,0.9645390070921985
362,1368,40,469,2,576,1,13,0,31,1132,0.9646643109540636
363,1366,40,468,2,578,1,13,0,32,1134,0.9647266313932981
364,1356,39,464,2,591,1,13,0,34,1144,0.9659090909090909
365,1355,39,463,2,592,1,13,0,35,1145,0.965938864628821
366,1349,39,455,2,599,1,13,0,42,1151,0.9661164205039097
367,1341,39,462,2,597,1,12,0,46,1159,0.9663503019844694
368,1357,39,454,2,588,1,12,0,47,1143,0.9658792650918635
369,1362,39,451,2,581,1,13,0,51,1138,0.9657293497363796
370,1357,39,449,2,586,1,13,0,53,1143,0.9658792650918635
371,1372,39,451,2,569,1,13,0,53,1128,0.9654255319148937
372,1352,39,454,2,585,1,13,0,54,1148,0.9660278745644599
373,1346,39,451,2,590,1,13,0,58,1154,0.9662045060658578
374,1338,39,441,2,605,1,13,0,61,1162,0.9664371772805508
375,1329,39,441,2,612,1,13,0,63,1171,0.9666951323654995
376,1329,39,441,2,611,1,14,0,63,1171,0.9666951323654995
377,1311,39,444,2,622,1,14,0,67,1189,0.9671993271656855
378,1299,39,442,2,636,1,14,0,67,1201,0.9675270607826811
379,1303,39,436,2,635,1,15,0,69,1197,0.9674185463659147
380,1321,39,423,2,628,1,15,0,71,1179,0.9669211195928753
381,1321,39,414,2,634,1,15,0,74,1179,0.9669211195928753
382,1317,39,408,2,641,1,15,0,77,1183,0.967032967032967
383,1309,39,410,2,642,1,15,0,82,1191,0.9672544080604534
384,1332,39,401,2,629,1,15,0,81,1168,0.9666095890410958
385,1333,39,396,2,629,1,15,0,85,1167,0.9665809768637532
386,1316,39,398,2,636,1,15,0,93,1184,0.9670608108108109
387,1298,39,402,2,646,1,15,0,97,1202,0.9675540765391015
388,1299,39,397,2,644,1,15,0,103,1201,0.9675270607826811
389,1310,39,391,2,635,1,16,0,106,1190,0.9672268907563025
390,1305,39,391,2,636,1,17,0,109,1195,0.9673640167364017
391,1291,38,388,2,648,1,17,0,115,1209,0.9685690653432589
392,1278,38,385,2,657,1,17,0,122,1222,0.9689034369885434
393,1277,38,382,2,659,1,17,0,124,1223,0.9689288634505315
394,1268,38,382,2,667,1,18,0,124,1232,0.9691558441558441
395,1262,38,385,2,666,1,17,0,129,1238,0.9693053311793215
396,1264,38,378,2,669,1,17,0,131,1236,0.9692556634304207
397,1250,38,376,2,684,1,17,0,132,1250,0.9696
398,1238,39,371,2,696,1,17,0,136,1262,0.9690966719492868
399,1234,39,366,2,696,1,17,0,145,1266,0.9691943127962085
400,1220,39,368,2,703,1,17,0,150,1280,0.96953125
401,1232,39,372,2,687,1,17,0,150,1268,0.9692429022082019
402,1243,39,366,2,678,1,17,0,154,1257,0.9689737470167065
403,1245,39,357,2,678,1,17,0,161,1255,0.9689243027888447
404,1238,39,354,2,682,1,18,0,166,1262,0.9690966719492868
405,1252,38,341,2,678,1,18,0,170,1248,0.969551282051282
406,1254,38,339,2,671,1,18,0,177,1246,0.9695024077046549
407,1239,37,344,2,681,1,18,0,178,1261,0.9706582077716098
408,1235,37,340,2,684,1,18,0,183,1265,0.9707509881422924
409,1213,37,337,2,700,1,18,0,192,1287,0.9712509712509713
410,1195,37,335,2,710,1,19,0,201,1305,0.9716475095785441
411,1198,37,337,2,697,1,19,0,209,1302,0.9715821812596006
412,1197,37,336,2,690,1,20,0,217,1303,0.9716039907904835
413,1199,37,331,2,689,1,20,0,221,1301,0.9715603382013835
414,1204,37,331,2,673,1,20,0,232,1296,0.9714506172839507
415,1203,37,331,2,670,1,21,0,235,1297,0.9714726291441789
416,1201,37,321,2,678,1,20,0,240,1299,0.9715165511932256
417,1199,37,315,2,672,1,20,0,254,1301,0.9715603382013835
418,1200,37,312,2,666,1,20,0,262,1300,0.9715384615384616
419,1181,37,312,2,677,1,20,0,270,1319,0.9719484457922669
420,1172,37,312,2,680,1,20,0,276,1328,0.9721385542168675
421,1164,37,313,2,680,1,20,0,283,1336,0.9723053892215568
422,1160,37,312,2,683,1,20,0,285,1340,0.9723880597014926
423,1155,37,308,1,689,1,20,0,289,1345,0.9724907063197026
424,1166,37,298,1,683,1,20,0,294,1334,0.972263868065967
425,1184,36,295,1,665,1,19,0,299,1316,0.9726443768996961
426,1172,36,301,1,661,1,19,0,309,1328,0.9728915662650602
427,1175,36,298,1,652,1,19,0,318,1325,0.9728301886792453
428,1169,36,293,1,663,1,19,0,318,1331,0.9729526671675433
429,1159,36,291,1,661,1,19,0,332,1341,0.9731543624161074
430,1144,36,285,1,672,1,19,0,342,1356,0.9734513274336283
431,1142,36,288,1,664,1,19,0,349,1358,0.9734904270986745
432,1156,36,283,1,657,1,19,0,347,1344,0.9732142857142857
433,1142,36,282,1,665,1,19,0,354,1358,0.9734904270986745
434,1134,36,281,1,668,1,19,0,360,1366,0.9736456808199122
435,1142,36,278,1,655,1,20,0,367,1358,0.9734904270986745
436,1118,36,276,1,669,1,20,0,379,1382,0.9739507959479016
437,1129,36,273,1,660,1,19,0,381,1371,0.973741794310722
