Iteration,empty,normal,H,G,GH,A,AH,AG,AGH
0,2450,50,0,0,0,0,0,0,0
1,2450,50,0,0,0,0,0,0,0
2,2450,50,0,0,0,0,0,0,0
3,2450,50,0,0,0,0,0,0,0
4,2450,50,0,0,0,0,0,0,0
5,2450,50,0,0,0,0,0,0,0
6,2450,50,0,0,0,0,0,0,0
7,2450,50,0,0,0,0,0,0,0
8,2450,50,0,0,0,0,0,0,0
9,2450,50,0,0,0,0,0,0,0
10,2450,50,0,0,0,0,0,0,0
11,2450,50,0,0,0,0,0,0,0
12,2450,50,0,0,0,0,0,0,0
13,2450,50,0,0,0,0,0,0,0
14,2450,50,0,0,0,0,0,0,0
15,2450,50,0,0,0,0,0,0,0
16,2450,50,0,0,0,0,0,0,0
17,2450,50,0,0,0,0,0,0,0
18,2450,50,0,0,0,0,0,0,0
19,2450,50,0,0,0,0,0,0,0
20,2450,50,0,0,0,0,0,0,0
21,2450,50,0,0,0,0,0,0,0
22,2450,50,0,0,0,0,0,0,0
23,2450,50,0,0,0,0,0,0,0
24,2450,50,0,0,0,0,0,0,0
25,2450,50,0,0,0,0,0,0,0
26,2450,50,0,0,0,0,0,0,0
27,2450,50,0,0,0,0,0,0,0
28,2450,50,0,0,0,0,0,0,0
29,2450,50,0,0,0,0,0,0,0
30,2450,50,0,0,0,0,0,0,0
31,2450,50,0,0,0,0,0,0,0
32,2450,50,0,0,0,0,0,0,0
33,2450,50,0,0,0,0,0,0,0
34,2450,50,0,0,0,0,0,0,0
35,2450,50,0,0,0,0,0,0,0
36,2450,50,0,0,0,0,0,0,0
37,2450,49,0,0,0,1,0,0,0
38,2450,49,0,0,0,1,0,0,0
39,2450,49,0,0,0,1,0,0,0
40,2450,49,0,0,0,1,0,0,0
41,2450,49,0,0,0,1,0,0,0
42,2450,49,0,0,0,1,0,0,0
43,2450,49,0,0,0,1,0,0,0
44,2450,49,0,0,0,1,0,0,0
45,2450,49,0,0,0,1,0,0,0
46,2450,49,0,0,0,1,0,0,0
47,2450,49,0,0,0,1,0,0,0
48,2450,48,0,0,0,2,0,0,0
49,2450,48,0,0,0,2,0,0,0
50,2450,48,0,0,0,2,0,0,0
51,2450,48,0,0,0,2,0,0,0
52,2450,48,0,0,0,2,0,0,0
53,2450,48,0,0,0,2,0,0,0
54,2450,48,0,0,0,2,0,0,0
55,2450,48,0,0,0,2,0,0,0
56,2450,48,0,0,0,2,0,0,0
57,2450,48,0,0,0,2,0,0,0
58,2450,48,0,0,0,2,0,0,0
59,2450,48,0,0,0,2,0,0,0
60,2450,48,0,0,0,2,0,0,0
61,2450,48,0,0,0,2,0,0,0
62,2450,48,0,0,0,2,0,0,0
63,2450,48,0,0,0,2,0,0,0
64,2450,48,0,0,0,2,0,0,0
65,2450,48,0,0,0,2,0,0,0
66,2450,48,0,0,0,2,0,0,0
67,2450,48,0,0,0,2,0,0,0
68,2450,48,0,0,0,2,0,0,0
69,2450,48,0,0,0,2,0,0,0
70,2450,48,0,0,0,2,0,0,0
71,2450,48,0,0,0,2,0,0,0
72,2450,48,0,0,0,2,0,0,0
73,2450,48,0,0,0,2,0,0,0
74,2450,48,0,0,0,2,0,0,0
75,2450,48,0,0,0,2,0,0,0
76,2450,48,0,0,0,2,0,0,0
77,2450,48,0,0,0,2,0,0,0
78,2450,48,0,0,0,2,0,0,0
79,2450,47,1,0,0,2,0,0,0
80,2450,47,1,0,0,2,0,0,0
81,2449,47,2,0,0,2,0,0,0
82,2449,47,2,0,0,2,0,0,0
83,2447,47,4,0,0,2,0,0,0
84,2447,47,4,0,0,2,0,0,0
85,2444,47,7,0,0,2,0,0,0
86,2443,47,8,0,0,2,0,0,0
87,2441,47,10,0,0,2,0,0,0
88,2439,47,12,0,0,2,0,0,0
89,2438,47,13,0,0,2,0,0,0
90,2433,47,18,0,0,2,0,0,0
91,2432,47,19,0,0,2,0,0,0
92,2424,47,27,0,0,2,0,0,0
93,2423,47,28,0,0,2,0,0,0
94,2417,47,34,0,0,2,0,0,0
95,2413,47,38,0,0,2,0,0,0
96,2406,47,45,0,0,2,0,0,0
97,2404,47,47,0,0,2,0,0,0
98,2395,46,57,0,0,2,0,0,0
99,2390,46,62,0,0,2,0,0,0
100,2379,46,73,0,0,2,0,0,0
101,2377,46,75,0,0,2,0,0,0
102,2364,46,88,0,0,2,0,0,0
103,2361,46,91,0,0,2,0,0,0
104,2347,46,105,0,0,2,0,0,0
105,2342,46,110,0,0,2,0,0,0
106,2326,46,126,0,0,2,0,0,0
107,2314,46,138,0,0,2,0,0,0
108,2306,46,146,0,0,2,0,0,0
109,2290,46,162,0,0,2,0,0,0
110,2276,46,176,0,0,2,0,0,0
111,2264,46,188,0,0,2,0,0,0
112,2250,45,203,0,0,2,0,0,0
113,2236,45,217,0,0,2,0,0,0
114,2223,45,230,0,0,2,0,0,0
115,2213,45,240,0,0,2,0,0,0
116,2199,45,254,0,0,2,0,0,0
117,2189,45,264,0,0,2,0,0,0
118,2179,45,274,0,0,2,0,0,0
119,2169,45,284,0,0,2,0,0,0
120,2155,45,298,0,0,2,0,0,0
121,2141,45,312,0,0,2,0,0,0
122,2131,45,322,0,0,2,0,0,0
123,2120,45,333,0,0,2,0,0,0
124,2108,45,345,0,0,2,0,0,0
125,2097,45,356,0,0,2,0,0,0
126,2087,45,366,0,0,2,0,0,0
127,2077,45,376,0,0,2,0,0,0
128,2070,45,383,0,0,2,0,0,0
129,2056,45,397,0,0,2,0,0,0
130,2047,45,406,0,0,2,0,0,0
131,2036,45,417,0,0,2,0,0,0
132,2029,45,424,0,0,2,0,0,0
133,2021,45,432,0,0,2,0,0,0
134,2013,45,440,0,0,2,0,0,0
135,2002,45,450,0,1,2,0,0,0
136,1995,45,457,0,1,2,0,0,0
137,1987,45,465,0,1,2,0,0,0
138,1982,45,469,0,2,2,0,0,0
139,1975,45,475,0,3,2,0,0,0
140,1965,45,485,0,3,2,0,0,0
141,1959,45,491,0,3,2,0,0,0
142,1951,45,497,0,5,2,0,0,0
143,1949,45,498,0,6,2,0,0,0
144,1947,45,499,0,7,2,0,0,0
145,1947,45,497,0,9,2,0,0,0
146,1944,45,498,0,11,2,0,0,0
147,1936,45,506,0,11,2,0,0,0
148,1926,45,513,0,14,2,0,0,0
149,1919,45,520,0,14,2,0,0,0
150,1916,45,520,0,17,2,0,0,0
151,1912,45,523,0,18,2,0,0,0
152,1908,45,526,0,19,2,0,0,0
153,1904,45,527,0,22,2,0,0,0
154,1901,45,528,0,24,2,0,0,0
155,1898,45,530,0,25,2,0,0,0
156,1893,45,531,0,29,2,0,0,0
157,1885,45,535,0,33,2,0,0,0
158,1882,45,538,0,33,2,0,0,0
159,1877,45,537,0,39,2,0,0,0
160,1876,45,535,0,42,2,0,0,0
161,1869,45,539,0,45,2,0,0,0
162,1859,45,545,0,49,2,0,0,0
163,1854,45,545,0,54,2,0,0,0
164,1852,45,546,0,55,2,0,0,0
165,1845,45,549,0,59,2,0,0,0
166,1839,45,553,0,61,2,0,0,0
167,1833,45,556,0,64,2,0,0,0
168,1829,45,557,0,67,2,0,0,0
169,1826,45,558,0,69,2,0,0,0
170,1823,45,557,0,73,2,0,0,0
171,1817,45,560,0,76,2,0,0,0
172,1811,45,561,0,81,2,0,0,0
173,1807,45,559,0,87,2,0,0,0
174,1804,45,559,0,90,2,0,0,0
175,1805,45,555,0,93,2,0,0,0
176,1799,45,558,0,96,2,0,0,0
177,1801,45,555,0,97,2,0,0,0
178,1796,44,559,0,99,2,0,0,0
179,1792,44,560,0,102,2,0,0,0
180,1783,44,563,0,108,2,0,0,0
181,1777,44,564,0,113,2,0,0,0
182,1776,43,561,1,117,2,0,0,0
183,1773,43,560,1,121,2,0,0,0
184,1778,43,555,1,121,2,0,0,0
185,1768,43,555,1,131,2,0,0,0
186,1764,43,555,1,135,2,0,0,0
187,1760,43,555,1,139,2,0,0,0
188,1757,43,555,1,142,2,0,0,0
189,1749,43,555,1,150,2,0,0,0
190,1750,43,553,1,151,2,0,0,0
191,1755,43,550,1,149,2,0,0,0
192,1757,43,547,1,150,2,0,0,0
193,1749,43,547,1,158,2,0,0,0
194,1750,43,543,1,161,2,0,0,0
195,1747,43,543,1,164,2,0,0,0
196,1745,43,535,1,174,2,0,0,0
197,1747,43,532,1,175,2,0,0,0
198,1744,43,532,1,178,2,0,0,0
199,1738,43,535,1,181,2,0,0,0
200,1742,43,531,1,181,2,0,0,0
201,1733,43,532,1,189,2,0,0,0
202,1721,43,532,1,201,2,0,0,0
203,1724,43,527,1,203,2,0,0,0
204,1715,43,529,1,210,2,0,0,0
205,1714,43,525,1,215,2,0,0,0
206,1723,42,521,1,211,2,0,0,0
207,1716,42,520,1,219,2,0,0,0
208,1707,42,516,1,232,2,0,0,0
209,1707,42,512,1,236,2,0,0,0
210,1705,43,510,1,239,2,0,0,0
211,1706,43,507,1,241,2,0,0,0
212,1701,43,507,1,246,2,0,0,0
213,1694,43,508,1,252,2,0,0,0
