Iteration,empty,normal,H,G,GH,A,AH,AG,AGH
214,2093,9,191,1,0,0,205,1,0
215,2094,9,185,1,0,0,210,1,0
216,2086,10,186,1,0,0,216,1,0
217,2089,10,176,1,0,0,223,1,0
218,2078,11,182,1,0,0,227,1,0
219,2065,11,190,1,0,0,232,1,0
220,2070,11,178,1,0,0,239,1,0
221,2067,10,180,1,0,0,241,1,0
222,2062,10,181,1,0,0,245,1,0
223,2062,10,174,1,0,0,252,1,0
224,2067,10,165,1,0,0,256,1,0
225,2073,10,160,1,0,0,255,1,0
226,2076,10,151,1,0,0,261,1,0
227,2074,10,153,1,0,0,261,1,0
228,2063,9,156,1,0,0,270,1,0
229,2054,8,160,1,0,0,276,1,0
230,2049,8,165,1,0,0,276,1,0
231,2049,8,162,1,0,0,279,1,0
232,2041,8,162,1,0,0,287,1,0
233,2049,6,152,1,0,0,291,1,0
234,2047,6,146,1,0,0,299,1,0
235,2045,5,144,1,0,0,304,1,0
236,2031,5,151,1,0,0,311,1,0
237,2033,5,146,1,0,1,313,1,0
238,2022,5,145,1,0,1,325,1,0
239,2016,5,149,1,0,1,327,1,0
240,2017,5,143,1,0,1,332,1,0
241,2017,5,140,1,0,1,335,1,0
242,2018,5,136,1,0,1,338,1,0
243,2010,5,135,1,0,1,347,1,0
244,2006,5,133,1,0,1,353,1,0
245,1995,5,137,1,0,1,360,1,0
246,1996,5,135,1,0,1,361,1,0
247,2000,5,125,1,0,1,367,1,0
248,1994,5,128,1,0,1,370,1,0
249,1984,5,132,1,0,1,376,1,0
250,1993,5,121,1,0,1,378,1,0
251,1997,5,116,1,0,1,379,1,0
252,1991,5,115,1,0,1,386,1,0
253,1984,5,113,1,0,1,394,2,0
254,1979,5,110,1,0,1,402,2,0
255,1978,5,112,1,0,1,401,2,0
256,1969,5,116,1,0,1,406,2,0
257,1975,5,109,1,0,1,407,2,0
258,1969,5,107,1,0,1,415,2,0
259,1961,5,110,1,0,1,420,2,0
260,1955,5,113,1,0,1,423,2,0
261,1960,5,106,1,0,1,425,2,0
262,1956,5,107,1,0,1,428,2,0
263,1955,5,106,1,0,1,430,2,0
264,1948,5,110,1,0,1,433,2,0
265,1944,5,113,1,0,1,434,2,0
266,1935,5,112,1,0,1,444,2,0
267,1935,5,109,1,0,1,447,2,0
268,1947,4,102,1,0,1,443,2,0
269,1942,3,104,1,0,1,447,2,0
270,1933,3,106,1,0,1,454,2,0
271,1923,3,106,1,0,1,464,2,0
272,1917,3,106,1,0,1,470,2,0
273,1917,3,102,1,0,1,474,2,0
274,1919,3,102,1,0,1,472,2,0
275,1912,3,106,1,0,1,475,2,0
276,1903,3,104,1,0,1,486,2,0
277,1892,3,104,1,0,1,497,2,0
278,1897,3,97,1,0,1,499,2,0
279,1895,3,98,1,0,1,500,2,0
280,1889,3,98,1,0,1,506,2,0
281,1887,3,96,1,0,1,510,2,0
282,1880,3,95,1,0,1,518,2,0
283,1878,3,94,1,0,1,521,2,0
284,1875,3,96,1,0,1,522,2,0
285,1873,3,95,1,0,1,525,2,0
286,1870,3,96,1,0,1,527,2,0
287,1860,3,100,1,0,1,532,2,1
288,1853,3,100,1,0,1,539,2,1
289,1851,3,95,1,0,1,546,2,1
290,1855,3,92,1,0,1,545,2,1
291,1856,3,94,0,0,1,543,2,1
292,1848,3,95,0,0,1,550,2,1
293,1846,3,89,0,0,1,558,2,1
294,1846,3,87,0,0,1,560,2,1
295,1842,3,91,0,0,1,560,2,1
296,1848,3,90,0,0,1,555,2,1
297,1840,3,93,0,0,1,560,2,1
298,1837,3,91,0,0,1,565,2,1
299,1845,3,88,0,0,1,560,2,1
300,1837,3,85,0,0,1,571,2,1
301,1830,3,87,0,0,1,576,2,1
302,1824,3,86,0,0,1,583,2,1
303,1830,3,83,0,0,1,580,2,1
304,1829,3,81,0,0,1,583,2,1
305,1831,3,82,0,0,1,580,2,1
306,1822,3,80,0,0,1,591,2,1
307,1825,3,79,0,0,1,589,2,1
308,1824,3,76,0,0,1,593,2,1
309,1823,3,76,0,0,1,594,2,1
310,1817,3,78,0,0,1,598,2,1
311,1814,3,78,0,0,1,600,2,2
312,1809,3,79,0,0,1,604,2,2
313,1812,3,72,0,0,1,608,2,2
314,1814,3,72,0,0,1,606,2,2
315,1800,4,76,0,0,1,615,2,2
316,1808,4,68,0,0,1,615,2,2
317,1810,4,65,0,0,1,616,2,2
318,1802,4,69,0,0,1,620,2,2
319,1808,4,57,0,0,1,626,2,2
320,1796,4,59,0,0,1,636,2,2
321,1797,4,60,0,0,1,634,2,2
322,1787,4,57,0,0,1,647,2,2
323,1793,4,56,0,0,1,643,2,1
324,1790,4,57,0,0,1,645,2,1
325,1787,4,59,0,0,1,645,2,2
326,1785,4,58,0,0,1,648,2,2
327,1788,4,56,0,0,1,647,2,2
328,1789,4,54,0,0,1,648,2,2
329,1793,4,55,0,0,1,643,2,2
330,1791,4,57,0,0,1,643,2,2
331,1790,4,56,0,0,1,645,2,2
332,1787,4,54,0,0,1,650,2,2
333,1777,4,53,0,0,1,661,2,2
334,1775,4,51,0,0,1,665,2,2
335,1778,4,49,0,0,1,664,2,2
336,1767,4,51,0,0,1,673,2,2
337,1762,4,52,0,0,1,677,2,2
338,1765,4,48,0,0,1,678,2,2
339,1767,4,47,0,0,1,677,2,2
340,1768,4,47,0,0,1,676,2,2
341,1772,4,45,0,0,1,674,2,2
342,1772,4,46,0,0,1,673,2,2
343,1767,4,47,0,0,1,676,2,3
344,1756,4,47,0,0,1,687,2,3
345,1763,4,45,0,0,1,682,2,3
346,1766,4,42,0,0,1,682,2,3
347,1769,4,39,0,0,1,682,2,3
348,1762,4,40,0,0,1,687,2,4
349,1767,4,37,0,1,1,684,2,4
350,1767,4,37,0,1,1,684,2,4
351,1767,4,35,0,2,1,685,2,4
352,1762,3,33,0,1,1,694,2,4
353,1759,3,30,0,1,1,700,2,4
354,1757,3,30,0,1,1,702,2,4
355,1762,3,32,0,1,1,696,2,3
356,1758,3,32,0,2,1,698,2,4
357,1762,3,32,0,1,1,695,2,4
358,1757,3,30,0,1,1,703,2,3
359,1763,3,28,0,1,1,699,2,3
360,1758,3,29,0,2,1,702,2,3
361,1758,3,28,0,2,1,703,2,3
362,1750,3,29,0,2,1,710,2,3
363,1745,3,28,0,3,1,715,2,3
364,1746,3,29,0,4,1,712,2,3
365,1745,3,28,0,4,1,713,2,4
366,1746,3,26,0,6,1,712,2,4
367,1742,3,25,0,5,1,717,2,5
368,1743,3,27,0,5,1,714,2,5
369,1750,3,24,0,5,1,710,2,5
370,1731,3,24,0,4,1,730,2,5
371,1722,3,23,0,4,1,739,2,6
372,1728,3,23,0,5,1,732,2,6
373,1737,3,21,0,3,1,727,2,6
374,1730,3,20,0,3,1,735,2,6
375,1725,3,20,0,5,1,738,2,6
376,1726,3,18,0,6,1,738,2,6
377,1718,3,18,0,7,1,745,2,6
378,1722,3,19,0,7,1,741,2,5
379,1718,3,19,0,8,1,744,2,5
380,1725,3,19,0,8,1,738,2,4
381,1723,3,19,0,7,1,740,2,5
382,1728,3,18,0,8,1,735,2,5
383,1731,3,18,0,5,1,735,2,5
384,1732,3,18,0,4,1,735,2,5
385,1740,3,17,0,7,1,725,2,5
386,1741,3,17,0,5,1,726,2,5
387,1739,3,17,0,4,1,729,2,5
388,1743,3,16,0,3,1,727,2,5
389,1741,3,16,0,3,1,729,2,5
390,1734,3,16,0,2,1,737,2,5
391,1734,3,17,0,3,1,735,2,5
392,1740,3,16,0,2,1,729,2,7
393,1735,3,16,0,3,1,733,2,7
394,1725,3,17,0,3,1,741,2,8
395,1721,3,16,0,5,1,744,2,8
396,1731,3,16,0,5,1,733,2,9
397,1727,3,15,0,9,1,732,2,11
398,1724,3,16,0,9,1,733,2,12
399,1737,3,15,0,10,1,720,2,12
400,1744,3,14,0,7,1,716,2,13
401,1751,3,13,0,5,1,710,2,15
402,1737,3,13,0,6,1,723,2,15
403,1733,3,13,0,6,1,725,2,17
404,1740,3,13,0,6,1,719,2,16
405,1743,3,11,0,6,1,716,2,18
406,1744,3,11,0,5,1,715,2,19
407,1738,3,11,0,6,1,719,2,20
408,1733,3,11,0,5,1,725,2,20
409,1734,3,10,0,4,1,723,2,23
410,1737,3,9,0,3,1,720,2,25
411,1737,3,9,0,3,1,717,2,28
412,1738,2,9,0,5,1,716,2,27
413,1740,2,9,0,5,1,713,2,28
414,1738,2,9,0,5,1,712,2,31
415,1741,2,9,0,5,1,708,2,32
416,1748,2,6,0,5,1,703,2,33
417,1745,2,6,0,6,1,704,2,34
418,1739,2,6,0,6,1,707,2,37
419,1736,2,6,0,7,1,709,2,37
420,1733,2,6,0,8,1,711,2,37
421,1740,2,6,0,8,1,704,2,37
422,1732,2,7,0,8,1,711,2,37
423,1734,2,7,0,5,1,710,2,39
424,1724,2,7,0,7,1,716,2,41
425,1715,2,7,0,7,1,724,2,42
426,1715,2,7,0,6,1,723,2,44
427,1717,2,8,0,6,1,718,2,46
428,1722,2,8,0,7,1,712,2,46
429,1726,2,7,0,6,1,708,2,48
430,1731,2,7,0,5,1,703,2,49
431,1724,1,7,0,6,1,710,2,49
432,1730,1,7,0,3,1,707,2,49
433,1725,1,7,0,4,1,709,2,51
434,1723,1,7,0,4,1,706,2,56
435,1731,0,7,0,4,1,701,2,54
436,1726,0,7,0,7,1,698,2,59
437,1731,0,7,0,4,1,695,2,60
438,1723,0,7,0,5,1,696,2,66
439,1710,0,7,0,4,1,705,2,71
440,1712,0,6,0,4,1,703,2,72
441,1711,0,6,0,6,1,699,2,75
442,1716,0,6,0,7,1,690,2,78
443,1704,0,6,0,8,1,698,2,81
444,1704,0,6,0,9,1,696,2,82
445,1712,0,5,0,8,1,691,2,81
446,1707,0,5,0,8,1,692,2,85
447,1704,0,4,0,9,1,686,2,94
448,1708,0,4,0,8,1,685,1,93
449,1699,0,4,0,7,1,693,1,95
450,1690,0,4,0,8,1,698,1,98
451,1690,0,4,0,8,1,694,1,102
452,1682,0,4,0,7,1,701,1,104
453,1679,0,3,0,8,1,701,1,107
454,1674,0,3,0,8,1,704,1,109
455,1673,0,3,0,8,1,702,1,112
456,1670,0,3,0,8,1,702,1,115
457,1671,0,3,0,10,1,694,1,120
458,1673,0,3,0,9,1,692,1,121
459,1671,0,3,0,11,1,684,1,129
460,1661,0,3,0,13,1,686,1,135
461,1655,0,3,0,14,1,686,1,140
462,1653,0,3,0,17,1,681,1,144
463,1647,0,3,0,14,1,691,1,143
464,1641,0,3,0,13,1,694,1,147
465,1633,0,3,0,12,1,699,1,151
466,1635,0,3,0,13,1,688,1,159
467,1635,0,3,0,9,1,683,1,168
468,1638,0,3,0,8,1,680,1,169
469,1636,0,2,0,7,1,681,1,172
470,1626,0,2,0,6,1,679,1,185
471,1619,0,2,0,9,1,681,1,187
472,1621,0,2,0,7,1,681,1,187
473,1628,0,2,0,7,1,671,1,190
474,1631,0,2,0,6,1,661,1,198
475,1633,0,2,0,1,1,665,1,197
476,1639,0,2,0,0,1,656,1,201
477,1641,0,2,0,0,1,650,1,205
478,1633,0,2,0,0,1,650,1,213
479,1618,0,2,0,0,1,652,1,226
480,1612,0,2,0,0,1,656,1,228
481,1610,0,2,0,0,1,654,1,232
482,1613,0,2,0,0,1,645,1,238
483,1624,0,2,0,0,1,638,1,234
484,1622,0,2,0,0,1,639,1,235
485,1627,0,2,0,0,1,634,1,235
486,1610,0,2,0,0,1,636,1,250
487,1595,0,2,0,0,1,640,1,261
488,1589,0,2,0,0,1,635,1,272
489,1593,0,2,0,0,1,630,1,273
490,1598,0,2,0,0,1,622,1,276
491,1590,0,2,0,0,1,628,1,278
492,1581,0,2,0,0,1,632,1,283
493,1578,0,2,0,0,1,626,1,292
494,1572,0,2,0,0,1,631,1,293
495,1564,0,2,0,0,1,629,1,303
496,1556,0,2,0,0,1,622,1,318
497,1543,0,2,0,0,1,623,1,330
498,1533,0,2,0,0,1,626,1,337
499,1543,0,1,0,0,1,616,1,338
500,1533,0,1,0,0,1,624,1,340
501,1528,0,1,0,0,1,621,1,348
502,1526,0,1,0,0,1,612,1,359
503,1522,0,1,0,0,1,611,1,364
504,1519,0,1,0,0,1,607,1,371
505,1521,0,1,0,0,1,603,1,373
506,1515,0,1,0,0,1,605,1,377
507,1508,0,1,0,0,1,606,1,383
508,1489,0,1,0,0,1,608,1,400
509,1490,0,1,0,0,1,602,1,405
510,1482,0,1,0,0,1,598,1,417
511,1489,0,1,0,0,1,588,1,420
512,1495,0,1,0,0,1,583,1,419
513,1493,0,1,0,0,1,580,1,424
514,1483,0,1,0,0,1,583,1,431
515,1467,0,1,0,0,1,583,1,447
516,1462,0,1,0,0,1,580,1,455
517,1458,0,1,0,0,1,577,1,462
518,1460,0,1,0,0,1,583,1,454
519,1450,0,1,0,0,1,587,1,460
520,1460,0,1,0,0,1,575,1,462
521,1452,0,1,0,0,1,570,1,475
522,1434,0,1,0,0,1,570,1,493
523,1425,0,1,0,0,1,565,1,507
524,1415,0,1,0,0,1,564,1,518
525,1419,0,1,0,0,1,563,1,515
526,1415,0,1,0,0,1,567,1,515
527,1410,0,1,0,0,1,567,1,520
528,1397,0,1,0,0,1,564,1,536
529,1393,0,1,0,0,1,564,1,540
530,1408,0,1,0,0,1,556,1,533
531,1409,0,1,0,0,1,547,1,541
532,1397,0,1,0,0,1,546,1,554
533,1387,0,1,0,0,1,554,1,556
534,1386,0,1,0,0,1,552,1,559
535,1371,0,1,0,0,1,552,1,574
536,1369,0,1,0,0,1,536,1,592
537,1373,0,1,0,0,1,530,1,594
538,1373,0,1,0,0,1,528,1,596
539,1363,0,1,0,0,1,525,1,609
540,1355,0,1,0,0,1,527,1,615
541,1347,0,1,0,0,1,532,1,618
542,1344,0,2,0,1,1,532,1,619
543,1340,0,2,0,1,1,528,1,627
544,1339,0,2,0,1,1,518,1,638
545,1337,0,2,0,1,1,516,1,642
546,1340,0,2,0,1,1,514,1,641
547,1332,0,2,0,1,1,521,1,642
548,1320,0,1,0,1,1,523,1,653
549,1319,0,1,0,1,1,516,1,661
550,1312,0,1,0,2,1,512,1,671
551,1307,0,1,0,2,1,508,1,680
552,1296,0,1,0,2,1,504,1,695
553,1293,0,1,0,2,1,503,1,699
554,1292,0,1,0,1,1,493,1,711
555,1273,0,1,0,2,1,493,1,729
556,1269,0,1,0,2,1,487,1,739
557,1269,0,1,0,1,1,481,1,746
558,1277,0,1,0,1,1,475,1,744
559,1277,0,1,0,1,1,472,1,747
560,1257,0,1,0,1,1,474,1,765
561,1261,0,1,0,1,1,465,1,770
562,1264,0,1,0,1,1,459,1,773
563,1246,0,1,0,1,1,458,1,792
564,1225,0,1,0,1,1,460,1,811
565,1228,0,1,0,1,1,452,1,816
566,1241,0,1,0,0,1,447,1,809
567,1241,0,1,0,0,1,448,1,808
568,1226,0,1,0,0,1,450,1,821
569,1220,0,1,0,0,1,448,1,829
570,1213,0,1,0,0,1,444,1,840
571,1201,0,1,0,0,1,445,1,851
572,1197,0,1,0,0,1,444,1,856
573,1179,0,1,0,0,1,448,1,870
574,1177,0,1,0,0,1,442,1,878
575,1153,0,1,0,0,1,447,1,897
576,1160,0,1,0,0,1,442,1,895
577,1154,0,1,0,1,1,434,1,908
578,1147,0,1,0,0,1,429,1,921
579,1140,0,1,0,0,1,424,1,933
580,1149,0,1,0,0,1,424,1,924
581,1131,0,1,0,0,1,429,1,937
582,1130,0,1,0,0,1,422,1,945
583,1122,0,1,0,0,1,418,1,957
584,1108,0,1,0,0,1,413,1,976
585,1103,0,1,0,0,1,412,1,982
586,1095,0,1,0,0,1,410,1,992
587,1097,0,1,0,0,1,404,1,996
588,1099,0,1,0,0,1,401,1,997
589,1078,0,1,0,0,1,401,1,1018
590,1066,0,1,0,0,1,392,1,1039
591,1055,0,0,0,0,1,390,1,1053
592,1055,0,0,0,0,1,390,1,1053
593,1044,0,0,0,0,1,394,1,1060
594,1037,0,0,0,0,1,389,1,1072
595,1039,0,0,0,0,1,378,1,1081
596,1034,0,0,0,0,1,376,1,1088
597,1027,0,0,0,0,1,373,1,1098
598,1028,0,0,0,0,1,369,1,1101
599,1015,0,0,0,0,1,372,1,1111
600,1010,0,0,0,0,1,363,1,1125
601,1004,0,0,0,0,1,359,1,1135
602,1011,0,0,0,0,1,355,1,1132
603,1002,0,0,0,0,1,350,1,1146
604,988,0,0,0,0,1,349,1,1161
605,980,0,0,0,0,1,347,1,1171
606,979,0,0,0,0,1,346,1,1173
607,977,0,0,0,0,1,348,1,1173
608,960,0,1,0,0,1,344,1,1193
609,950,0,0,0,0,1,342,1,1206
610,951,0,0,0,0,1,335,1,1212
611,954,0,0,0,0,1,330,1,1214
612,933,0,0,0,0,1,326,1,1239
613,928,0,0,0,0,1,326,1,1244
614,904,0,1,0,0,1,329,1,1264
615,893,0,0,0,0,1,326,1,1279
616,895,0,0,0,0,1,323,1,1280
617,898,0,0,0,0,1,317,1,1283
618,877,0,0,0,0,1,321,1,1300
619,867,0,0,0,0,1,322,1,1309
620,862,0,0,0,0,1,316,1,1320
621,873,0,0,0,0,1,315,1,1310
622,867,0,0,0,0,1,314,1,1317
623,847,0,0,0,0,1,304,1,1347
624,845,0,0,0,0,1,308,1,1345
625,846,0,0,0,0,1,303,1,1349
626,848,0,0,0,0,1,301,1,1349
627,823,0,1,0,0,1,301,1,1373
628,822,0,1,0,0,1,298,1,1377
629,829,0,1,0,0,1,292,1,1376
630,833,0,1,0,0,1,285,1,1379
631,814,0,1,0,0,1,279,1,1404
632,803,0,1,0,1,1,277,1,1416
633,799,0,1,0,1,1,276,1,1421
634,796,0,1,0,1,1,274,1,1426
635,793,0,1,0,0,1,270,1,1434
636,802,0,1,0,0,1,266,1,1429
637,783,0,1,0,0,1,270,1,1444
638,767,0,1,0,0,1,271,1,1459
639,754,0,1,0,0,1,264,1,1479
640,742,0,2,0,0,1,258,1,1496
641,737,0,2,0,0,1,253,1,1506
642,729,0,2,0,0,1,252,1,1515
643,715,0,1,0,2,1,254,1,1526
644,724,0,1,0,0,1,249,1,1524
645,751,0,1,0,0,1,244,1,1502
646,734,0,1,0,1,1,246,1,1516
647,723,0,0,0,1,1,243,1,1531
648,709,0,0,0,1,1,242,1,1546
649,700,0,0,0,1,1,243,1,1554
650,695,0,0,0,1,1,245,1,1557
651,710,0,0,0,0,1,244,1,1544
652,710,0,0,0,0,1,245,1,1543
653,697,0,0,0,0,1,239,1,1562
654,681,0,0,0,0,1,236,1,1581
655,651,0,0,0,0,1,236,1,1611
656,656,0,0,0,0,1,233,1,1609
657,651,0,0,0,0,1,233,1,1614
658,639,0,0,0,0,1,233,1,1626
659,649,0,0,0,0,1,232,1,1617
660,634,0,0,0,0,1,235,1,1629
661,644,0,0,0,0,1,231,1,1623
662,651,0,0,0,0,1,230,1,1617
