Iteration,empty,normal,H,G,GH,A,AH,AG,AGH
0,2450,50,0,0,0,0,0,0,0
1,2450,50,0,0,0,0,0,0,0
2,2450,50,0,0,0,0,0,0,0
3,2450,50,0,0,0,0,0,0,0
4,2450,50,0,0,0,0,0,0,0
5,2450,50,0,0,0,0,0,0,0
6,2450,49,0,0,0,1,0,0,0
7,2450,49,0,0,0,1,0,0,0
8,2450,48,1,0,0,1,0,0,0
9,2450,48,1,0,0,1,0,0,0
10,2449,48,2,0,0,1,0,0,0
11,2449,48,2,0,0,1,0,0,0
12,2448,48,3,0,0,1,0,0,0
13,2448,48,3,0,0,1,0,0,0
14,2446,48,5,0,0,1,0,0,0
15,2446,48,5,0,0,1,0,0,0
16,2444,48,7,0,0,1,0,0,0
17,2443,48,8,0,0,1,0,0,0
18,2439,47,12,0,0,2,0,0,0
19,2438,47,13,0,0,2,0,0,0
20,2436,47,15,0,0,2,0,0,0
21,2432,47,19,0,0,2,0,0,0
22,2430,47,21,0,0,2,0,0,0
23,2427,47,24,0,0,2,0,0,0
24,2422,47,29,0,0,2,0,0,0
25,2421,47,30,0,0,2,0,0,0
26,2414,47,37,0,0,2,0,0,0
27,2413,47,38,0,0,2,0,0,0
28,2406,47,45,0,0,2,0,0,0
29,2404,47,47,0,0,2,0,0,0
30,2398,47,53,0,0,2,0,0,0
31,2394,47,57,0,0,2,0,0,0
32,2388,47,63,0,0,2,0,0,0
33,2383,47,68,0,0,2,0,0,0
34,2376,47,75,0,0,2,0,0,0
35,2372,47,79,0,0,2,0,0,0
36,2366,47,85,0,0,2,0,0,0
37,2362,47,89,0,0,2,0,0,0
38,2357,47,94,0,0,2,0,0,0
39,2350,47,101,0,0,2,0,0,0
40,2343,47,108,0,0,2,0,0,0
41,2337,47,114,0,0,2,0,0,0
42,2332,47,119,0,0,2,0,0,0
43,2324,47,127,0,0,2,0,0,0
44,2320,47,131,0,0,2,0,0,0
45,2314,47,137,0,0,2,0,0,0
46,2310,47,141,0,0,2,0,0,0
47,2302,47,149,0,0,2,0,0,0
48,2298,47,153,0,0,2,0,0,0
49,2292,47,159,0,0,2,0,0,0
50,2284,47,167,0,0,2,0,0,0
51,2275,47,176,0,0,2,0,0,0
52,2272,47,179,0,0,2,0,0,0
53,2267,47,184,0,0,2,0,0,0
54,2258,47,193,0,0,2,0,0,0
55,2256,47,195,0,0,2,0,0,0
56,2248,47,203,0,0,2,0,0,0
57,2243,47,208,0,0,2,0,0,0
58,2237,47,214,0,0,2,0,0,0
59,2230,47,221,0,0,2,0,0,0
60,2224,47,227,0,0,2,0,0,0
61,2218,47,233,0,0,2,0,0,0
62,2213,47,238,0,0,2,0,0,0
63,2206,46,246,0,0,2,0,0,0
64,2200,46,252,0,0,2,0,0,0
65,2194,46,258,0,0,2,0,0,0
66,2187,46,265,0,0,2,0,0,0
67,2178,46,274,0,0,2,0,0,0
68,2170,46,282,0,0,2,0,0,0
69,2162,46,290,0,0,2,0,0,0
70,2155,46,297,0,0,2,0,0,0
71,2148,46,304,0,0,2,0,0,0
72,2143,46,309,0,0,2,0,0,0
73,2136,46,316,0,0,2,0,0,0
74,2130,46,322,0,0,2,0,0,0
75,2123,46,329,0,0,2,0,0,0
76,2112,46,340,0,0,2,0,0,0
77,2105,46,347,0,0,2,0,0,0
78,2099,46,353,0,0,2,0,0,0
79,2088,46,364,0,0,2,0,0,0
80,2080,46,372,0,0,2,0,0,0
81,2075,46,377,0,0,2,0,0,0
82,2068,46,384,0,0,2,0,0,0
83,2062,46,390,0,0,2,0,0,0
84,2059,46,393,0,0,2,0,0,0
85,2052,46,400,0,0,2,0,0,0
86,2046,46,406,0,0,2,0,0,0
87,2044,46,408,0,0,2,0,0,0
88,2035,46,417,0,0,2,0,0,0
89,2029,46,423,0,0,2,0,0,0
90,2023,46,429,0,0,2,0,0,0
91,2018,46,434,0,0,2,0,0,0
92,2013,46,439,0,0,2,0,0,0
93,2008,46,443,0,1,2,0,0,0
94,2005,46,446,0,1,2,0,0,0
95,2000,46,451,0,1,2,0,0,0
96,1996,46,455,0,1,2,0,0,0
97,1992,46,459,0,1,2,0,0,0
98,1988,46,463,0,1,2,0,0,0
99,1986,46,465,0,1,2,0,0,0
100,1985,46,466,0,1,2,0,0,0
101,1976,46,475,0,1,2,0,0,0
102,1977,46,474,0,1,2,0,0,0
103,1974,46,477,0,1,2,0,0,0
104,1972,46,479,0,1,2,0,0,0
105,1968,46,483,0,1,2,0,0,0
106,1967,46,484,0,1,2,0,0,0
107,1962,46,489,0,1,2,0,0,0
108,1961,46,490,0,1,2,0,0,0
109,1955,46,496,0,1,2,0,0,0
110,1956,46,495,0,1,2,0,0,0
111,1953,46,498,0,1,2,0,0,0
112,1950,46,501,0,1,2,0,0,0
113,1950,46,501,0,1,2,0,0,0
114,1944,46,507,0,1,2,0,0,0
115,1941,46,510,0,1,2,0,0,0
116,1941,46,510,0,1,2,0,0,0
117,1940,46,511,0,1,2,0,0,0
118,1938,46,513,0,1,2,0,0,0
119,1937,46,514,0,1,2,0,0,0
120,1931,46,520,0,1,2,0,0,0
121,1928,46,523,0,1,2,0,0,0
122,1931,46,520,0,1,2,0,0,0
123,1930,46,521,0,1,2,0,0,0
124,1929,46,522,0,1,2,0,0,0
125,1929,46,522,0,1,2,0,0,0
126,1929,46,522,0,1,2,0,0,0
127,1930,46,521,0,1,2,0,0,0
128,1929,46,522,0,1,2,0,0,0
129,1932,46,519,0,1,2,0,0,0
130,1933,46,518,0,1,2,0,0,0
131,1929,46,522,0,1,2,0,0,0
132,1929,46,522,0,1,2,0,0,0
133,1925,46,526,0,1,2,0,0,0
134,1927,46,524,0,1,2,0,0,0
135,1924,46,527,0,1,2,0,0,0
136,1924,46,527,0,1,2,0,0,0
137,1924,46,527,0,1,2,0,0,0
138,1925,46,526,0,1,2,0,0,0
139,1930,46,521,0,1,2,0,0,0
140,1928,46,523,0,1,2,0,0,0
141,1927,46,524,0,1,2,0,0,0
142,1927,46,524,0,1,2,0,0,0
143,1923,46,528,0,1,2,0,0,0
144,1924,46,527,0,1,2,0,0,0
145,1925,46,526,0,1,2,0,0,0
146,1927,46,524,0,1,2,0,0,0
147,1929,46,522,0,1,2,0,0,0
148,1928,46,523,0,1,2,0,0,0
149,1927,46,524,0,1,2,0,0,0
150,1924,46,527,0,1,2,0,0,0
151,1925,46,526,0,1,2,0,0,0
152,1931,46,520,0,1,2,0,0,0
153,1932,46,519,0,1,2,0,0,0
154,1931,46,520,0,1,2,0,0,0
155,1932,46,518,0,2,2,0,0,0
156,1932,46,518,0,2,2,0,0,0
157,1928,46,522,0,2,2,0,0,0
158,1929,45,522,0,2,2,0,0,0
159,1928,45,523,0,2,2,0,0,0
160,1928,45,523,0,2,2,0,0,0
161,1930,45,521,0,2,2,0,0,0
162,1929,45,522,0,2,2,0,0,0
163,1929,45,522,0,2,2,0,0,0
164,1930,45,521,0,2,2,0,0,0
165,1929,45,522,0,2,2,0,0,0
166,1933,45,518,0,2,2,0,0,0
167,1929,45,522,0,2,2,0,0,0
168,1931,45,520,0,2,2,0,0,0
169,1930,45,522,0,1,2,0,0,0
170,1930,45,522,0,1,2,0,0,0
171,1930,44,522,0,1,2,1,0,0
172,1933,44,518,0,2,2,1,0,0
173,1934,44,517,0,2,2,1,0,0
174,1932,44,519,0,2,2,1,0,0
175,1929,44,522,0,2,2,1,0,0
176,1930,44,521,0,2,2,1,0,0
177,1929,44,522,0,2,2,1,0,0
178,1932,44,519,0,2,2,1,0,0
179,1932,44,519,0,2,2,1,0,0
180,1929,44,522,0,2,2,1,0,0
181,1931,44,520,0,2,2,1,0,0
182,1934,44,517,0,2,2,1,0,0
183,1934,44,516,0,3,2,1,0,0
184,1934,44,516,0,3,2,1,0,0
185,1937,44,513,0,3,2,1,0,0
186,1938,44,511,0,4,2,1,0,0
187,1942,44,507,0,4,2,1,0,0
188,1945,44,504,0,4,2,1,0,0
189,1943,44,506,0,4,2,1,0,0
190,1944,44,505,0,4,2,1,0,0
191,1942,44,506,0,5,2,1,0,0
192,1942,44,506,0,5,2,1,0,0
193,1945,44,503,0,5,2,1,0,0
194,1948,44,500,0,5,2,1,0,0
195,1946,44,502,0,5,2,1,0,0
196,1949,44,499,0,5,2,1,0,0
197,1948,44,500,0,5,2,1,0,0
198,1942,44,506,0,5,2,1,0,0
199,1936,44,512,0,5,2,1,0,0
200,1939,44,509,0,5,2,1,0,0
201,1944,44,504,0,5,2,1,0,0
202,1942,44,505,0,6,2,1,0,0
203,1944,44,503,0,6,2,1,0,0
204,1945,44,502,0,6,2,1,0,0
205,1944,44,503,0,6,2,1,0,0
206,1945,44,502,0,6,2,1,0,0
207,1948,44,499,0,6,2,1,0,0
208,1953,44,494,0,6,2,1,0,0
209,1948,44,497,0,7,2,2,0,0
210,1952,44,493,0,7,2,2,0,0
211,1950,44,495,0,7,2,2,0,0
212,1946,44,499,0,7,2,2,0,0
213,1951,44,494,0,7,2,2,0,0
