Iteration,empty,normal,H,G,GH,A,AH,AG,AGH
0,2450,50,0,0,0,0,0,0,0
1,2450,50,0,0,0,0,0,0,0
2,2450,50,0,0,0,0,0,0,0
3,2450,50,0,0,0,0,0,0,0
4,2450,50,0,0,0,0,0,0,0
5,2450,50,0,0,0,0,0,0,0
6,2450,50,0,0,0,0,0,0,0
7,2450,50,0,0,0,0,0,0,0
8,2450,50,0,0,0,0,0,0,0
9,2450,50,0,0,0,0,0,0,0
10,2450,50,0,0,0,0,0,0,0
11,2450,50,0,0,0,0,0,0,0
12,2450,50,0,0,0,0,0,0,0
13,2450,50,0,0,0,0,0,0,0
14,2450,49,0,0,0,1,0,0,0
15,2450,49,0,0,0,1,0,0,0
16,2450,49,0,0,0,1,0,0,0
17,2450,49,0,0,0,1,0,0,0
18,2450,49,0,0,0,1,0,0,0
19,2450,49,0,0,0,1,0,0,0
20,2450,49,0,0,0,1,0,0,0
21,2450,49,0,0,0,1,0,0,0
22,2450,49,0,0,0,1,0,0,0
23,2450,49,0,0,0,1,0,0,0
24,2450,49,0,0,0,1,0,0,0
25,2450,49,0,0,0,1,0,0,0
26,2450,49,0,0,0,1,0,0,0
27,2450,49,0,0,0,1,0,0,0
28,2450,49,0,0,0,1,0,0,0
29,2450,49,0,0,0,1,0,0,0
30,2450,49,0,0,0,1,0,0,0
31,2450,49,0,0,0,1,0,0,0
32,2450,49,0,0,0,1,0,0,0
33,2450,49,0,0,0,1,0,0,0
34,2450,49,0,0,0,1,0,0,0
35,2450,49,0,0,0,1,0,0,0
36,2450,49,0,0,0,1,0,0,0
37,2450,49,0,0,0,1,0,0,0
38,2450,49,0,0,0,1,0,0,0
39,2450,49,0,0,0,1,0,0,0
40,2450,49,0,0,0,1,0,0,0
41,2450,49,0,0,0,1,0,0,0
42,2450,49,0,0,0,1,0,0,0
43,2450,49,0,0,0,1,0,0,0
44,2450,49,0,0,0,1,0,0,0
45,2450,49,0,0,0,1,0,0,0
46,2450,49,0,0,0,1,0,0,0
47,2450,49,0,0,0,1,0,0,0
48,2450,49,0,0,0,1,0,0,0
49,2450,49,0,0,0,1,0,0,0
50,2450,49,0,0,0,1,0,0,0
51,2450,49,0,0,0,1,0,0,0
52,2450,49,0,0,0,1,0,0,0
53,2450,49,0,0,0,1,0,0,0
54,2450,49,0,0,0,1,0,0,0
55,2450,49,0,0,0,1,0,0,0
56,2450,49,0,0,0,1,0,0,0
57,2450,49,0,0,0,1,0,0,0
58,2450,49,0,0,0,1,0,0,0
59,2450,49,0,0,0,1,0,0,0
60,2450,49,0,0,0,1,0,0,0
61,2450,49,0,0,0,1,0,0,0
62,2450,49,0,0,0,1,0,0,0
63,2450,49,0,0,0,1,0,0,0
64,2450,49,0,0,0,1,0,0,0
65,2450,49,0,0,0,1,0,0,0
66,2450,49,0,0,0,1,0,0,0
67,2450,48,0,1,0,1,0,0,0
68,2450,48,0,1,0,1,0,0,0
69,2450,48,0,1,0,1,0,0,0
70,2450,48,0,1,0,1,0,0,0
71,2450,48,0,1,0,1,0,0,0
72,2450,48,0,1,0,1,0,0,0
73,2450,48,0,1,0,1,0,0,0
74,2450,48,0,1,0,1,0,0,0
75,2450,48,0,1,0,1,0,0,0
76,2450,48,0,1,0,1,0,0,0
77,2449,48,1,1,0,1,0,0,0
78,2449,48,1,1,0,1,0,0,0
79,2449,48,1,1,0,1,0,0,0
80,2448,48,2,1,0,1,0,0,0
81,2447,48,3,1,0,1,0,0,0
82,2446,48,4,1,0,1,0,0,0
83,2445,48,5,1,0,1,0,0,0
84,2443,48,7,1,0,1,0,0,0
85,2440,48,10,1,0,1,0,0,0
86,2437,48,13,1,0,1,0,0,0
87,2435,48,15,1,0,1,0,0,0
88,2432,48,18,1,0,1,0,0,0
89,2428,48,22,1,0,1,0,0,0
90,2424,48,26,1,0,1,0,0,0
91,2420,48,30,1,0,1,0,0,0
92,2417,48,33,1,0,1,0,0,0
93,2410,48,40,1,0,1,0,0,0
94,2407,48,43,1,0,1,0,0,0
95,2399,48,51,1,0,1,0,0,0
96,2397,47,54,1,0,1,0,0,0
97,2387,47,64,1,0,1,0,0,0
98,2384,47,67,1,0,1,0,0,0
99,2375,47,76,1,0,1,0,0,0
100,2369,47,82,1,0,1,0,0,0
101,2360,47,91,1,0,1,0,0,0
102,2355,47,96,1,0,1,0,0,0
103,2347,47,104,1,0,1,0,0,0
104,2339,47,112,1,0,1,0,0,0
105,2334,46,118,1,0,1,0,0,0
106,2327,46,125,1,0,1,0,0,0
107,2319,46,133,1,0,1,0,0,0
108,2310,46,142,1,0,1,0,0,0
109,2299,46,153,1,0,1,0,0,0
110,2291,46,161,1,0,1,0,0,0
111,2284,46,167,1,0,1,1,0,0
112,2274,46,177,1,0,1,1,0,0
113,2261,46,189,1,0,1,2,0,0
114,2248,46,202,1,0,1,2,0,0
115,2241,46,209,1,0,1,2,0,0
116,2232,46,217,1,0,1,3,0,0
117,2219,46,230,1,0,1,3,0,0
118,2211,46,237,1,0,1,4,0,0
119,2195,46,253,1,0,1,4,0,0
120,2185,46,263,1,0,1,4,0,0
121,2172,46,276,1,0,1,4,0,0
122,2162,46,286,1,0,1,4,0,0
123,2146,46,302,1,0,1,4,0,0
124,2129,46,319,1,0,1,4,0,0
125,2118,46,330,1,0,1,4,0,0
126,2106,46,342,1,0,1,4,0,0
127,2092,46,356,1,0,1,4,0,0
128,2084,46,364,1,0,1,4,0,0
129,2068,46,380,1,0,1,4,0,0
130,2057,46,391,1,0,1,4,0,0
131,2046,46,402,1,0,1,4,0,0
132,2031,46,417,1,0,1,4,0,0
133,2024,46,424,1,0,1,4,0,0
134,2010,46,438,1,0,1,4,0,0
135,2006,46,442,1,0,1,4,0,0
136,1997,46,450,1,1,1,4,0,0
137,1986,46,461,1,1,1,4,0,0
138,1979,46,468,1,1,1,4,0,0
139,1975,46,472,1,1,1,4,0,0
140,1968,46,479,1,1,1,4,0,0
141,1957,46,490,1,1,1,4,0,0
142,1950,46,497,1,1,1,4,0,0
143,1941,46,506,1,1,1,4,0,0
144,1935,46,512,1,1,1,4,0,0
145,1930,46,517,1,1,1,4,0,0
146,1923,46,524,1,1,1,4,0,0
147,1919,46,528,1,1,1,4,0,0
148,1917,46,530,1,1,1,4,0,0
149,1911,46,536,1,1,1,4,0,0
150,1902,46,545,1,1,1,4,0,0
151,1899,46,548,1,1,1,4,0,0
152,1896,46,551,1,1,1,4,0,0
153,1893,46,554,1,1,1,4,0,0
154,1887,46,560,1,1,1,4,0,0
155,1878,46,569,1,1,1,4,0,0
156,1871,46,576,1,1,1,4,0,0
157,1865,46,582,1,1,1,4,0,0
158,1861,46,586,1,1,1,4,0,0
159,1854,46,593,1,1,1,4,0,0
160,1848,46,599,1,1,1,4,0,0
161,1842,46,605,1,1,1,4,0,0
162,1831,46,616,1,1,1,4,0,0
163,1829,46,618,1,1,1,4,0,0
164,1822,46,625,1,1,1,4,0,0
165,1816,46,630,1,2,1,4,0,0
166,1820,46,626,1,2,1,4,0,0
167,1818,46,628,1,2,1,4,0,0
168,1808,46,638,1,2,1,4,0,0
169,1799,46,647,1,2,1,4,0,0
170,1793,46,653,1,2,1,4,0,0
171,1790,46,656,1,2,1,4,0,0
172,1788,46,658,1,2,1,4,0,0
173,1783,46,663,1,2,1,4,0,0
174,1781,46,665,1,2,1,4,0,0
175,1779,46,667,1,2,1,4,0,0
176,1774,46,671,1,2,1,5,0,0
177,1773,46,672,1,2,1,5,0,0
178,1769,46,676,1,2,1,5,0,0
179,1767,46,678,1,2,1,5,0,0
180,1765,45,681,1,2,1,5,0,0
181,1757,45,689,1,2,1,5,0,0
182,1757,45,688,1,3,1,5,0,0
183,1754,45,691,1,3,1,5,0,0
184,1754,45,691,1,3,1,5,0,0
185,1755,44,691,1,3,1,5,0,0
186,1755,44,691,1,3,1,5,0,0
187,1755,43,692,1,3,1,5,0,0
188,1757,42,691,1,3,1,5,0,0
189,1758,42,690,1,3,1,5,0,0
190,1752,43,695,1,3,1,5,0,0
191,1751,43,696,1,3,1,5,0,0
192,1746,43,701,1,3,1,5,0,0
193,1742,43,704,1,3,1,6,0,0
194,1736,43,709,1,4,1,6,0,0
195,1730,43,713,1,4,1,8,0,0
196,1733,43,710,1,4,1,8,0,0
197,1730,43,713,1,4,1,8,0,0
198,1727,43,716,1,4,1,8,0,0
199,1730,43,713,1,4,1,8,0,0
200,1729,43,714,1,4,1,8,0,0
201,1729,43,714,1,4,1,8,0,0
202,1725,43,718,1,4,1,8,0,0
203,1724,43,718,1,4,1,9,0,0
204,1726,43,716,1,4,1,9,0,0
205,1730,43,712,1,4,1,9,0,0
206,1725,43,717,1,4,1,9,0,0
207,1729,43,713,1,4,1,9,0,0
208,1726,43,716,1,4,1,9,0,0
209,1717,43,725,1,4,1,9,0,0
210,1717,43,725,1,4,1,9,0,0
211,1715,43,728,1,3,1,9,0,0
212,1712,43,732,1,2,1,9,0,0
213,1716,43,727,1,3,1,9,0,0
