Iteration,empty,normal,H,G,GH,A,AH,AG,AGH,total_cells,invasive_percent
263,1543,45,895,0,9,2,6,0,0,957,0.9529780564263323
264,1544,45,895,0,8,2,6,0,0,956,0.952928870292887
265,1542,45,897,0,8,2,6,0,0,958,0.9530271398747391
266,1541,45,897,0,9,2,6,0,0,959,0.9530761209593326
267,1542,45,897,0,8,2,6,0,0,958,0.9530271398747391
268,1543,45,896,0,8,2,6,0,0,957,0.9529780564263323
269,1535,45,903,0,9,2,6,0,0,965,0.9533678756476683
270,1536,45,903,0,8,2,6,0,0,964,0.9533195020746889
271,1531,45,908,0,8,2,6,0,0,969,0.9535603715170279
272,1534,45,905,0,8,2,6,0,0,966,0.953416149068323
273,1536,45,904,0,7,2,6,0,0,964,0.9533195020746889
274,1528,45,911,0,8,2,6,0,0,972,0.9537037037037037
275,1526,45,914,0,7,2,6,0,0,974,0.9537987679671458
276,1527,45,911,0,9,2,6,0,0,973,0.9537512846865365
277,1530,45,907,0,10,2,6,0,0,970,0.9536082474226805
278,1532,45,904,0,11,2,6,0,0,968,0.9535123966942148
279,1532,45,903,0,12,2,6,0,0,968,0.9535123966942148
280,1538,45,895,0,13,2,7,0,0,962,0.9532224532224532
281,1543,45,891,0,12,2,7,0,0,957,0.9529780564263323
282,1545,45,890,0,11,2,7,0,0,955,0.9528795811518325
283,1540,45,895,0,11,2,7,0,0,960,0.953125
284,1531,45,903,0,12,2,7,0,0,969,0.9535603715170279
285,1533,45,901,0,12,2,7,0,0,967,0.953464322647363
286,1535,45,899,0,12,2,7,0,0,965,0.9533678756476683
287,1535,45,899,0,12,2,7,0,0,965,0.9533678756476683
288,1540,45,895,0,12,2,6,0,0,960,0.953125
289,1540,45,894,0,12,2,7,0,0,960,0.953125
290,1530,45,903,0,12,2,8,0,0,970,0.9536082474226805
291,1520,45,913,0,12,2,8,0,0,980,0.9540816326530612
292,1523,45,910,0,12,2,8,0,0,977,0.9539406345957011
293,1532,45,901,0,12,2,8,0,0,968,0.9535123966942148
294,1536,45,898,0,11,2,8,0,0,964,0.9533195020746889
295,1533,45,901,0,11,2,8,0,0,967,0.953464322647363
296,1525,45,908,0,12,2,8,0,0,975,0.9538461538461539
297,1523,45,911,0,11,2,8,0,0,977,0.9539406345957011
298,1516,45,916,0,13,2,8,0,0,984,0.9542682926829268
299,1519,45,912,0,14,2,8,0,0,981,0.9541284403669725
300,1519,45,913,0,13,2,8,0,0,981,0.9541284403669725
301,1522,45,909,0,13,2,9,0,0,978,0.9539877300613497
302,1524,45,907,0,13,2,9,0,0,976,0.9538934426229508
303,1522,45,909,0,13,2,9,0,0,978,0.9539877300613497
304,1529,45,901,0,14,2,9,0,0,971,0.9536560247167868
305,1533,45,897,0,14,2,9,0,0,967,0.953464322647363
306,1526,45,903,0,14,2,10,0,0,974,0.9537987679671458
307,1522,45,907,0,14,2,10,0,0,978,0.9539877300613497
308,1523,45,904,0,16,2,10,0,0,977,0.9539406345957011
309,1531,45,896,0,15,2,11,0,0,969,0.9535603715170279
310,1538,45,889,0,15,2,11,0,0,962,0.9532224532224532
311,1539,45,886,0,17,2,11,0,0,961,0.9531737773152965
312,1539,45,887,0,16,2,11,0,0,961,0.9531737773152965
313,1542,45,883,0,16,2,12,0,0,958,0.9530271398747391
314,1532,45,892,0,17,2,12,0,0,968,0.9535123966942148
315,1534,45,890,0,17,2,12,0,0,966,0.953416149068323
316,1541,45,883,0,17,2,12,0,0,959,0.9530761209593326
317,1547,45,877,0,17,2,12,0,0,953,0.9527806925498427
318,1548,45,875,0,18,2,12,0,0,952,0.9527310924369747
319,1554,45,867,0,20,2,12,0,0,946,0.952431289640592
320,1555,45,866,0,20,2,12,0,0,945,0.9523809523809523
321,1557,45,862,0,22,2,12,0,0,943,0.9522799575821845
322,1561,45,856,0,23,2,13,0,0,939,0.952076677316294
323,1551,45,860,0,28,2,14,0,0,949,0.9525816649104321
324,1555,45,856,0,28,2,14,0,0,945,0.9523809523809523
325,1545,45,866,0,27,2,15,0,0,955,0.9528795811518325
326,1537,45,872,0,29,2,15,0,0,963,0.9532710280373832
327,1543,45,864,0,31,2,15,0,0,957,0.9529780564263323
328,1552,45,856,0,30,2,15,0,0,948,0.9525316455696202
329,1553,45,854,0,31,2,15,0,0,947,0.9524815205913411
330,1549,45,858,0,31,2,15,0,0,951,0.9526813880126183
331,1547,45,858,0,32,2,16,0,0,953,0.9527806925498427
332,1536,45,867,0,34,2,16,0,0,964,0.9533195020746889
333,1533,45,870,0,34,2,16,0,0,967,0.953464322647363
334,1533,45,870,0,34,2,16,0,0,967,0.953464322647363
335,1543,45,858,0,35,2,17,0,0,957,0.9529780564263323
336,1538,45,863,0,35,2,17,0,0,962,0.9532224532224532
337,1534,45,868,0,33,2,18,0,0,966,0.953416149068323
338,1537,45,866,0,32,2,18,0,0,963,0.9532710280373832
339,1534,45,868,0,33,2,18,0,0,966,0.953416149068323
340,1544,45,857,0,34,2,18,0,0,956,0.952928870292887
341,1548,45,852,0,35,2,18,0,0,952,0.9527310924369747
342,1535,45,862,0,37,2,19,0,0,965,0.9533678756476683
343,1541,45,854,0,39,2,19,0,0,959,0.9530761209593326
344,1542,45,850,0,41,2,20,0,0,958,0.9530271398747391
345,1542,45,848,0,42,2,21,0,0,958,0.9530271398747391
