Iteration,empty,normal,H,G,GH,A,AH,AG,AGH
0,2450,50,0,0,0,0,0,0,0
1,2450,50,0,0,0,0,0,0,0
2,2450,50,0,0,0,0,0,0,0
3,2450,50,0,0,0,0,0,0,0
4,2450,50,0,0,0,0,0,0,0
5,2450,50,0,0,0,0,0,0,0
6,2450,50,0,0,0,0,0,0,0
7,2450,50,0,0,0,0,0,0,0
8,2450,50,0,0,0,0,0,0,0
9,2450,50,0,0,0,0,0,0,0
10,2450,50,0,0,0,0,0,0,0
11,2450,50,0,0,0,0,0,0,0
12,2450,50,0,0,0,0,0,0,0
13,2450,50,0,0,0,0,0,0,0
14,2450,50,0,0,0,0,0,0,0
15,2450,50,0,0,0,0,0,0,0
16,2450,50,0,0,0,0,0,0,0
17,2450,50,0,0,0,0,0,0,0
18,2450,50,0,0,0,0,0,0,0
19,2450,50,0,0,0,0,0,0,0
20,2450,50,0,0,0,0,0,0,0
21,2450,50,0,0,0,0,0,0,0
22,2450,50,0,0,0,0,0,0,0
23,2450,50,0,0,0,0,0,0,0
24,2450,49,1,0,0,0,0,0,0
25,2450,49,1,0,0,0,0,0,0
26,2449,49,2,0,0,0,0,0,0
27,2449,49,2,0,0,0,0,0,0
28,2448,49,3,0,0,0,0,0,0
29,2447,49,4,0,0,0,0,0,0
30,2446,49,5,0,0,0,0,0,0
31,2444,49,7,0,0,0,0,0,0
32,2441,49,10,0,0,0,0,0,0
33,2441,49,10,0,0,0,0,0,0
34,2438,49,13,0,0,0,0,0,0
35,2436,49,15,0,0,0,0,0,0
36,2433,48,18,1,0,0,0,0,0
37,2428,48,23,1,0,0,0,0,0
38,2425,48,26,1,0,0,0,0,0
39,2423,48,28,1,0,0,0,0,0
40,2417,48,34,1,0,0,0,0,0
41,2412,48,39,1,0,0,0,0,0
42,2407,47,44,1,0,1,0,0,0
43,2402,47,49,1,0,1,0,0,0
44,2395,47,56,1,0,1,0,0,0
45,2392,47,59,1,0,1,0,0,0
46,2384,47,67,1,0,1,0,0,0
47,2381,47,70,1,0,1,0,0,0
48,2373,47,78,1,0,1,0,0,0
49,2369,46,82,1,0,2,0,0,0
50,2358,46,93,1,0,2,0,0,0
51,2355,46,96,1,0,2,0,0,0
52,2343,46,108,1,0,2,0,0,0
53,2339,46,112,1,0,2,0,0,0
54,2331,46,120,1,0,2,0,0,0
55,2320,46,131,1,0,2,0,0,0
56,2312,46,139,1,0,2,0,0,0
57,2302,46,149,1,0,2,0,0,0
58,2292,46,159,1,0,2,0,0,0
59,2286,46,165,1,0,2,0,0,0
60,2279,46,172,1,0,2,0,0,0
61,2270,46,181,1,0,2,0,0,0
62,2259,46,192,1,0,2,0,0,0
63,2253,46,198,1,0,2,0,0,0
64,2242,46,209,1,0,2,0,0,0
65,2235,46,216,1,0,2,0,0,0
66,2225,46,226,1,0,2,0,0,0
67,2217,46,234,1,0,2,0,0,0
68,2206,46,245,1,0,2,0,0,0
69,2201,46,250,1,0,2,0,0,0
70,2193,46,258,1,0,2,0,0,0
71,2187,46,264,1,0,2,0,0,0
72,2182,46,269,1,0,2,0,0,0
73,2172,46,279,1,0,2,0,0,0
74,2165,46,286,1,0,2,0,0,0
75,2156,46,295,1,0,2,0,0,0
76,2149,46,302,1,0,2,0,0,0
77,2145,46,306,1,0,2,0,0,0
78,2138,46,313,1,0,2,0,0,0
79,2131,46,319,1,1,2,0,0,0
80,2123,46,327,1,1,2,0,0,0
81,2116,46,334,1,1,2,0,0,0
82,2113,46,337,1,1,2,0,0,0
83,2107,46,343,1,1,2,0,0,0
84,2099,46,351,1,1,2,0,0,0
85,2094,46,356,1,1,2,0,0,0
86,2085,46,365,1,1,2,0,0,0
87,2078,46,372,1,1,2,0,0,0
88,2072,46,378,1,1,2,0,0,0
89,2064,46,386,1,1,2,0,0,0
90,2055,46,395,1,1,2,0,0,0
91,2051,46,399,1,1,2,0,0,0
92,2044,46,407,1,0,2,0,0,0
93,2039,46,412,1,0,2,0,0,0
94,2030,46,421,1,0,2,0,0,0
95,2026,46,425,1,0,2,0,0,0
96,2019,46,432,1,0,2,0,0,0
97,2011,46,440,1,0,2,0,0,0
98,2007,46,444,1,0,2,0,0,0
99,2002,46,449,1,0,2,0,0,0
100,1998,46,453,1,0,2,0,0,0
101,1992,46,459,1,0,2,0,0,0
102,1983,46,468,1,0,2,0,0,0
103,1974,46,477,1,0,2,0,0,0
104,1969,46,482,1,0,2,0,0,0
105,1965,46,486,1,0,2,0,0,0
106,1963,46,488,1,0,2,0,0,0
107,1963,46,488,1,0,2,0,0,0
108,1959,46,492,1,0,2,0,0,0
109,1955,46,496,1,0,2,0,0,0
110,1948,46,503,1,0,2,0,0,0
111,1943,46,508,1,0,2,0,0,0
112,1943,46,508,1,0,2,0,0,0
113,1937,46,514,1,0,2,0,0,0
114,1936,46,515,1,0,2,0,0,0
115,1937,46,514,1,0,2,0,0,0
116,1938,46,513,1,0,2,0,0,0
117,1935,46,516,1,0,2,0,0,0
118,1936,46,516,0,0,2,0,0,0
119,1934,46,518,0,0,2,0,0,0
120,1934,46,518,0,0,2,0,0,0
121,1929,46,523,0,0,2,0,0,0
122,1928,46,524,0,0,2,0,0,0
123,1924,46,528,0,0,2,0,0,0
124,1921,46,531,0,0,2,0,0,0
125,1919,46,533,0,0,2,0,0,0
126,1917,46,535,0,0,2,0,0,0
127,1916,46,536,0,0,2,0,0,0
128,1917,46,535,0,0,2,0,0,0
129,1916,46,536,0,0,2,0,0,0
130,1912,46,540,0,0,2,0,0,0
131,1911,46,540,0,0,2,1,0,0
132,1910,46,541,0,0,2,1,0,0
133,1912,46,539,0,0,2,1,0,0
134,1914,46,537,0,0,2,1,0,0
135,1913,46,538,0,0,2,1,0,0
136,1910,46,541,0,0,2,1,0,0
137,1911,46,540,0,0,2,1,0,0
138,1908,46,543,0,0,2,1,0,0
139,1909,46,542,0,0,2,1,0,0
140,1910,46,541,0,0,2,1,0,0
141,1908,46,543,0,0,2,1,0,0
142,1908,46,543,0,0,2,1,0,0
143,1909,46,542,0,0,2,1,0,0
144,1912,46,539,0,0,2,1,0,0
145,1913,45,539,0,0,2,1,0,0
146,1914,45,537,0,0,2,2,0,0
147,1910,45,541,0,0,2,2,0,0
148,1909,45,542,0,0,2,2,0,0
149,1908,45,543,0,0,2,2,0,0
150,1909,45,542,0,0,2,2,0,0
151,1911,45,540,0,0,2,2,0,0
152,1909,45,542,0,0,2,2,0,0
153,1904,45,547,0,0,2,2,0,0
154,1905,45,546,0,0,2,2,0,0
155,1907,44,545,0,0,2,2,0,0
156,1911,44,541,0,0,2,2,0,0
157,1912,44,540,0,0,2,2,0,0
158,1913,44,539,0,0,2,2,0,0
159,1922,44,530,0,0,2,2,0,0
160,1922,44,530,0,0,2,2,0,0
161,1914,44,538,0,0,2,2,0,0
162,1911,44,541,0,0,2,2,0,0
163,1911,44,541,0,0,2,2,0,0
164,1915,44,537,0,0,2,2,0,0
165,1916,44,536,0,0,2,2,0,0
166,1918,44,534,0,0,2,2,0,0
167,1918,44,534,0,0,2,2,0,0
168,1921,44,531,0,0,2,2,0,0
169,1917,44,535,0,0,2,2,0,0
170,1921,44,531,0,0,2,2,0,0
171,1918,44,534,0,0,2,2,0,0
172,1916,44,536,0,0,2,2,0,0
173,1921,44,531,0,0,2,2,0,0
174,1926,44,526,0,0,2,2,0,0
175,1927,45,524,0,0,2,2,0,0
176,1927,45,524,0,0,2,2,0,0
177,1923,45,528,0,0,2,2,0,0
178,1925,45,526,0,0,2,2,0,0
179,1923,45,528,0,0,2,2,0,0
180,1924,45,527,0,0,2,2,0,0
181,1926,45,525,0,0,2,2,0,0
182,1925,45,526,0,0,2,2,0,0
183,1929,45,522,0,0,2,2,0,0
184,1928,45,523,0,0,2,2,0,0
185,1931,45,520,0,0,2,2,0,0
186,1933,45,518,0,0,2,2,0,0
187,1939,45,512,0,0,2,2,0,0
188,1941,45,510,0,0,2,2,0,0
189,1939,45,512,0,0,2,2,0,0
190,1936,45,515,0,0,2,2,0,0
191,1938,45,513,0,0,2,2,0,0
192,1940,45,511,0,0,2,2,0,0
193,1939,45,512,0,0,2,2,0,0
194,1934,45,517,0,0,2,2,0,0
195,1936,45,515,0,0,2,2,0,0
196,1938,45,513,0,0,2,2,0,0
197,1938,45,513,0,0,2,2,0,0
198,1937,45,514,0,0,2,2,0,0
199,1939,45,511,0,0,2,3,0,0
200,1938,45,511,0,0,2,4,0,0
201,1944,45,505,0,0,2,4,0,0
202,1943,45,506,0,0,2,4,0,0
203,1946,45,503,0,0,2,4,0,0
204,1948,45,501,0,0,2,4,0,0
205,1951,45,498,0,0,2,4,0,0
206,1950,45,499,0,0,2,4,0,0
207,1945,45,504,0,0,2,4,0,0
208,1943,45,506,0,0,2,4,0,0
209,1942,45,507,0,0,2,4,0,0
210,1946,45,503,0,0,2,4,0,0
211,1948,45,501,0,0,2,4,0,0
212,1945,45,504,0,0,2,4,0,0
213,1945,45,504,0,0,2,4,0,0
